"rent_date","rent_place","using_time","dist","bill_type"
"2019-03-26 17:58:16","ST-1130",3,590,"BIL_014"
"2019-03-26 17:43:31","ST-1663",16,2920,"BIL_006"
"2019-03-26 17:40:36","ST-749",21,2460,"BIL_006"
"2019-03-26 17:36:03","ST-96",30,7360,"BIL_012"
"2019-03-26 17:47:45","ST-386",20,3020,"BIL_002"
"2019-03-26 18:01:34","ST-1496",7,1200,"BIL_004"
"2019-03-26 17:34:27","ST-57",36,6530,"BIL_015"
"2019-03-26 18:01:13","ST-1334",12,1600,"BIL_002"
"2019-03-26 17:53:03","ST-882",22,1670,"BIL_015"
"2019-03-26 18:07:32","ST-413",8,1210,"BIL_002"
"2019-03-26 18:13:30","ST-1081",4,870,"BIL_004"
"2019-03-26 18:06:50","ST-1005",12,2740,"BIL_004"
"2019-03-26 18:03:41","ST-50",18,3910,"BIL_005"
"2019-03-26 17:57:39","ST-174",25,4450,"BIL_005"
"2019-03-26 18:04:37","ST-1249",18,2790,"BIL_014"
"2019-03-26 18:13:39","ST-543",9,1530,"BIL_006"
"2019-03-26 18:03:33","ST-1641",20,5460,"BIL_015"
"2019-03-26 17:30:43","ST-1286",56,9720,"BIL_002"
"2019-03-26 18:09:02","ST-20",18,2900,"BIL_007"
"2019-03-26 18:06:34","ST-808",20,4160,"BIL_004"
"2019-03-26 18:10:14","ST-1149",17,2460,"BIL_002"
"2019-03-26 18:01:40","ST-754",26,3630,"BIL_004"
"2019-03-26 18:21:01","ST-1224",8,1200,"BIL_004"
"2019-03-26 18:26:53","ST-792",3,10,"BIL_006"
"2019-03-26 18:17:34","ST-53",12,1150,"BIL_004"
"2019-03-26 18:02:28","ST-683",27,3580,"BIL_008"
"2019-03-26 18:07:55","ST-112",23,6110,"BIL_002"
"2019-03-26 18:27:53","ST-1631",5,1330,"BIL_014"
"2019-03-26 17:35:13","ST-106",53,1580,"BIL_015"
"2019-03-26 18:11:49","ST-737",23,4940,"BIL_004"
"2019-03-26 18:19:06","ST-104",17,255690,"BIL_002"
"2019-03-26 18:05:54","ST-1111",31,6140,"BIL_007"
"2019-03-26 18:15:44","ST-87",22,4430,"BIL_005"
"2019-03-26 18:28:56","ST-1164",9,2270,"BIL_005"
"2019-03-26 18:23:39","ST-891",15,3220,"BIL_005"
"2019-03-26 18:26:23","ST-1140",12,1080,"BIL_002"
"2019-03-26 18:22:05","ST-831",17,2180,"BIL_005"
"2019-03-26 18:15:15","ST-821",28,5710,"BIL_002"
"2019-03-26 18:16:18","ST-393",28,1950,"BIL_004"
"2019-03-26 18:30:34","ST-93",13,2320,"BIL_002"
"2019-03-26 17:53:40","ST-1317",49,6180,"BIL_006"
"2019-03-26 18:29:20","ST-72",16,3540,"BIL_015"
"2019-03-26 18:34:30","ST-128",11,1770,"BIL_015"
"2019-03-26 18:31:50","ST-1584",14,1520,"BIL_004"
"2019-03-26 18:19:39","ST-1555",28,6150,"BIL_015"
"2019-03-26 18:21:12","ST-190",28,3830,"BIL_012"
"2019-03-26 18:28:47","ST-377",20,3530,"BIL_004"
"2019-03-26 18:29:33","ST-273",20,4180,"BIL_004"
"2019-03-26 18:07:08","ST-1031",41,8550,"BIL_005"
"2019-03-26 18:39:02","ST-60",14,3200,"BIL_004"
"2019-03-26 18:08:01","ST-1021",46,8350,"BIL_006"
"2019-03-26 18:10:22","ST-8",45,6570,"BIL_016"
"2019-03-26 18:48:08","ST-1319",9,2580,"BIL_002"
"2019-03-26 18:41:28","ST-1328",16,2600,"BIL_006"
"2019-03-26 17:02:01","ST-974",118,2240,"BIL_014"
"2019-03-26 18:06:23","ST-1100",10,0,"BIL_002"
"2019-03-26 18:26:00","ST-1039",33,5190,"BIL_002"
"2019-03-26 18:03:05","ST-56",58,5520,"BIL_015"
"2019-03-26 18:55:43","ST-546",6,760,"BIL_014"
"2019-03-26 18:53:48","ST-256",10,1590,"BIL_002"
"2019-03-26 18:56:55","ST-1552",8,3160,"BIL_006"
"2019-03-26 18:45:34","ST-1070",19,2590,"BIL_004"
"2019-03-26 18:59:11","ST-1170",6,1560,"BIL_004"
"2019-03-26 18:12:27","ST-1083",54,0,"BIL_014"
"2019-03-26 18:18:58","ST-806",47,6200,"BIL_004"
"2019-03-26 17:19:35","ST-1509",108,2000,"BIL_012"
"2019-03-26 18:29:09","ST-765",35,4810,"BIL_004"
"2019-03-26 18:40:55","ST-309",28,4040,"BIL_006"
"2019-03-26 17:23:10","ST-310",109,14000,"BIL_016"
"2019-03-26 19:11:09","ST-600",3,910,"BIL_014"
"2019-03-26 18:57:47","ST-486",17,2240,"BIL_004"
"2019-03-26 18:19:32","ST-769",56,14690,"BIL_014"
"2019-03-26 19:13:15","ST-1710",7,970,"BIL_007"
"2019-03-26 18:41:57","ST-1643",41,5810,"BIL_006"
"2019-03-26 18:25:11","ST-144",60,7500,"BIL_006"
"2019-03-26 19:21:30","ST-1397",8,890,"BIL_006"
"2019-03-26 19:20:05","ST-158",10,1570,"BIL_012"
"2019-03-26 19:05:13","ST-1391",26,3360,"BIL_004"
"2019-03-26 19:18:06","ST-578",13,1980,"BIL_006"
"2019-03-26 19:25:42","ST-369",6,0,"BIL_004"
"2019-03-26 18:04:40","ST-253",89,10430,"BIL_016"
"2019-03-26 18:09:02","ST-66",90,24290,"BIL_014"
"2019-03-26 18:55:39","ST-1070",46,5660,"BIL_016"
"2019-03-26 19:17:24","ST-1263",23,2580,"BIL_006"
"2019-03-26 17:20:56","ST-176",137,3710,"BIL_014"
"2019-03-26 19:30:04","ST-1109",13,1540,"BIL_006"
"2019-03-26 18:56:54","ST-486",48,8940,"BIL_014"
"2019-03-26 19:38:25","ST-1688",10,2180,"BIL_004"
"2019-03-26 19:31:07","ST-1143",18,2090,"BIL_006"
"2019-03-26 19:48:36","ST-687",5,820,"BIL_002"
"2019-03-26 19:45:15","ST-536",9,1710,"BIL_002"
"2019-03-26 19:54:58","ST-418",3,690,"BIL_004"
"2019-03-26 19:54:07","ST-1718",5,1210,"BIL_006"
"2019-03-26 19:07:10","ST-132",56,790,"BIL_004"
"2019-03-26 19:25:14","ST-1425",38,4450,"BIL_004"
"2019-03-26 19:55:47","ST-1730",9,1880,"BIL_002"
"2019-03-26 19:31:07","ST-572",32,4760,"BIL_006"
"2019-03-26 19:42:41","ST-272",25,4880,"BIL_005"
"2019-03-26 18:35:50","ST-375",90,16680,"BIL_015"
"2019-03-26 20:05:26","ST-787",5,770,"BIL_014"
"2019-03-26 19:43:34","ST-905",29,990,"BIL_004"
"2019-03-26 20:04:45","ST-96",9,860,"BIL_004"
"2019-03-26 19:52:11","ST-1111",24,4140,"BIL_002"
"2019-03-26 19:39:54","ST-1303",37,4380,"BIL_008"
"2019-03-26 19:29:45","ST-250",48,9920,"BIL_015"
"2019-03-26 20:07:00","ST-97",14,1340,"BIL_015"
"2019-03-26 20:08:58","ST-766",14,1970,"BIL_005"
"2019-03-26 20:09:26","ST-18",14,1540,"BIL_006"
"2019-03-26 20:09:32","ST-1519",14,520,"BIL_015"
"2019-03-26 19:48:34","ST-1575",37,3470,"BIL_006"
"2019-03-26 20:05:18","ST-273",26,6830,"BIL_004"
"2019-03-26 20:23:56","ST-120",8,1550,"BIL_002"
"2019-03-26 19:20:21","ST-1303",69,9550,"BIL_014"
"2019-03-26 20:20:27","ST-549",13,1720,"BIL_004"
"2019-03-26 19:04:31","ST-435",91,13430,"BIL_016"
"2019-03-26 19:26:10","ST-413",70,480,"BIL_014"
"2019-03-26 20:34:03","ST-1207",4,780,"BIL_005"
"2019-03-26 20:00:03","ST-307",39,900,"BIL_005"
"2019-03-26 18:56:25","ST-1729",105,2700,"BIL_014"
"2019-03-26 19:30:57","ST-1326",70,13960,"BIL_004"
"2019-03-26 20:29:45","ST-117",12,2530,"BIL_005"
"2019-03-26 20:18:23","ST-873",23,3520,"BIL_005"
"2019-03-26 19:55:01","ST-1574",47,6000,"BIL_007"
"2019-03-26 20:37:32","ST-1371",7,1030,"BIL_014"
"2019-03-26 20:40:54","ST-505",4,900,"BIL_004"
"2019-03-26 20:26:28","ST-47",23,4200,"BIL_002"
"2019-03-26 19:42:40","ST-747",69,17810,"BIL_012"
"2019-03-26 20:48:01","ST-1424",6,1040,"BIL_014"
"2019-03-26 20:53:44","ST-1636",3,720,"BIL_014"
"2019-03-26 20:35:19","ST-768",21,3820,"BIL_006"
"2019-03-26 20:50:48","ST-118",7,1380,"BIL_004"
"2019-03-26 20:48:27","ST-198",13,1270,"BIL_004"
"2019-03-26 21:04:31","ST-1194",4,0,"BIL_005"
"2019-03-26 20:54:10","ST-740",15,2830,"BIL_006"
"2019-03-26 20:36:16","ST-14",35,3580,"BIL_006"
"2019-03-26 19:49:02","ST-555",97,13340,"BIL_006"
"2019-03-26 20:26:31","ST-107",60,4670,"BIL_006"
"2019-03-26 21:10:14","ST-306",17,1330,"BIL_002"
"2019-03-26 21:00:17","ST-269",37,3720,"BIL_014"
"2019-03-26 20:56:17","ST-1668",42,5250,"BIL_005"
"2019-03-26 21:23:55","ST-70",18,46520,"BIL_006"
"2019-03-26 21:20:59","ST-547",22,4730,"BIL_002"
"2019-03-26 21:11:10","ST-1439",34,4230,"BIL_006"
"2019-03-26 21:37:33","ST-855",8,1550,"BIL_004"
"2019-03-26 21:30:25","ST-337",16,3750,"BIL_004"
"2019-03-26 21:35:03","ST-232",12,2060,"BIL_006"
"2019-03-26 21:25:48","ST-235",23,2020,"BIL_005"
"2019-03-26 20:09:09","ST-906",108,8410,"BIL_015"
"2019-03-26 21:48:37","ST-547",9,1270,"BIL_016"
"2019-03-26 21:18:34","ST-71",44,4340,"BIL_006"
"2019-03-26 20:42:19","ST-1384",82,13230,"BIL_014"
"2019-03-26 22:03:56","ST-485",6,890,"BIL_002"
"2019-03-26 21:57:36","ST-611",16,2430,"BIL_004"
"2019-03-26 21:55:08","ST-435",19,3110,"BIL_015"
"2019-03-26 22:17:03","ST-650",7,1750,"BIL_004"
"2019-03-26 22:11:59","ST-31",13,2040,"BIL_002"
"2019-03-26 21:39:24","ST-735",45,7040,"BIL_006"
"2019-03-26 22:13:07","ST-31",15,3140,"BIL_002"
"2019-03-26 22:21:38","ST-392",10,1470,"BIL_015"
"2019-03-26 21:46:30","ST-1081",51,2600,"BIL_006"
"2019-03-26 22:30:17","ST-553",8,1170,"BIL_001"
"2019-03-26 22:31:55","ST-1380",9,1350,"BIL_004"
"2019-03-26 21:58:06","ST-816",43,9250,"BIL_014"
"2019-03-26 22:19:19","ST-98",27,5290,"BIL_002"
"2019-03-26 22:27:33","ST-1638",19,3340,"BIL_002"
"2019-03-26 22:25:41","ST-1127",25,5710,"BIL_014"
"2019-03-26 22:23:20","ST-85",26,3690,"BIL_006"
"2019-03-26 22:26:54","ST-1285",26,4170,"BIL_002"
"2019-03-26 22:35:27","ST-1584",25,3950,"BIL_006"
"2019-03-26 22:34:49","ST-118",29,3010,"BIL_014"
"2019-03-26 22:55:01","ST-129",11,1500,"BIL_002"
"2019-03-26 22:31:02","ST-493",36,5970,"BIL_002"
"2019-03-26 22:55:47","ST-235",13,2390,"BIL_002"
"2019-03-26 22:59:29","ST-1505",13,200530,"BIL_005"
"2019-03-26 22:56:08","ST-739",16,2070,"BIL_002"
"2019-03-26 23:08:39","ST-154",16,3390,"BIL_002"
"2019-03-26 22:27:09","ST-93",58,11710,"BIL_007"
"2019-03-26 23:08:55","ST-779",16,3290,"BIL_014"
"2019-03-26 23:17:24","ST-16",10,1840,"BIL_005"
"2019-03-26 22:03:39","ST-519",83,17430,"BIL_017"
"2019-03-26 23:28:45","ST-1316",3,690,"BIL_004"
"2019-03-26 23:37:27","ST-498",3,1000,"BIL_014"
"2019-03-26 22:44:41","ST-87",63,4350,"BIL_006"
"2019-03-26 23:38:39","ST-915",12,1860,"BIL_006"
"2019-03-26 23:43:38","ST-1325",8,1340,"BIL_014"
"2019-03-26 22:12:35","ST-4",103,1430,"BIL_014"
"2019-03-26 23:57:08","ST-975",5,960,"BIL_004"
"2019-03-26 23:53:42","ST-687",17,1900,"BIL_015"
"2019-03-26 21:32:18","ST-426",179,10910,"BIL_006"
"2019-03-26 23:50:28","ST-6",63,14030,"BIL_006"
"2019-03-27 00:09:04","ST-530",6,950,"BIL_004"
"2019-03-27 00:08:37","ST-550",12,1030,"BIL_004"
"2019-03-27 00:23:09","ST-1582",5,650,"BIL_005"
"2019-03-27 00:24:08","ST-1124",4,870,"BIL_002"
"2019-03-27 00:32:47","ST-1679",1,200,"BIL_015"
"2019-03-27 00:34:42","ST-508",7,1290,"BIL_005"
"2019-03-27 00:41:47","ST-1070",10,2310,"BIL_002"
"2019-03-27 00:53:44","ST-1047",15,2700,"BIL_002"
"2019-03-27 00:58:29","ST-915",15,2210,"BIL_006"
"2019-03-27 00:47:58","ST-118",28,3560,"BIL_014"
"2019-03-27 00:50:47","ST-12",25,4400,"BIL_004"
"2019-03-27 01:16:27","ST-1482",3,540,"BIL_006"
"2019-03-27 01:32:52","ST-899",9,2240,"BIL_002"
"2019-03-27 01:16:55","ST-750",36,7170,"BIL_002"
"2019-03-27 01:44:45","ST-350",11,2130,"BIL_005"
"2019-03-27 01:55:06","ST-1707",8,690,"BIL_004"
"2019-03-27 01:38:59","ST-984",27,3370,"BIL_015"
"2019-03-27 01:58:20","ST-1185",23,2570,"BIL_004"
"2019-03-27 02:16:42","ST-894",11,2710,"BIL_014"
"2019-03-27 02:22:59","ST-395",10,1930,"BIL_008"
"2019-03-27 02:07:25","ST-87",26,5580,"BIL_006"
"2019-03-27 02:33:12","ST-175",17,2000,"BIL_006"
"2019-03-27 02:52:46","ST-1417",8,1790,"BIL_004"
"2019-03-27 02:38:29","ST-813",21,4680,"BIL_004"
"2019-03-27 02:39:39","ST-548",31,6920,"BIL_012"
"2019-03-27 02:55:56","ST-421",31,4180,"BIL_006"
"2019-03-27 03:18:58","ST-259",23,2220,"BIL_004"
"2019-03-27 03:34:26","ST-524",11,2980,"BIL_002"
"2019-03-27 03:02:37","ST-818",44,9890,"BIL_012"
"2019-03-27 03:08:07","ST-478",54,13420,"BIL_006"
"2019-03-27 03:47:42","ST-594",18,3070,"BIL_005"
"2019-03-27 03:40:53","ST-792",33,7880,"BIL_012"
"2019-03-27 04:02:25","ST-1319",50,11580,"BIL_006"
"2019-03-27 04:41:41","ST-810",12,3210,"BIL_015"
"2019-03-27 04:56:02","ST-1468",2,300,"BIL_004"
"2019-03-27 04:58:20","ST-193",23,3900,"BIL_004"
"2019-03-27 05:27:53","ST-406",6,1070,"BIL_012"
"2019-03-27 05:39:24","ST-1440",3,510,"BIL_004"
"2019-03-27 05:45:08","ST-979",3,800,"BIL_015"
"2019-03-27 05:08:56","ST-364",41,9850,"BIL_015"
"2019-03-27 06:21:13","ST-1088",2,580,"BIL_015"
"2019-03-27 06:24:19","ST-55",1,350,"BIL_015"
"2019-03-27 06:22:28","ST-1269",11,2500,"BIL_006"
"2019-03-27 06:33:50","ST-1650",5,960,"BIL_005"
"2019-03-27 06:38:00","ST-503",4,800,"BIL_004"
"2019-03-27 06:43:41","ST-258",3,950,"BIL_005"
"2019-03-27 06:42:17","ST-92",6,1030,"BIL_004"
"2019-03-27 06:52:35","ST-740",0,0,"BIL_004"
"2019-03-27 06:57:33","ST-1352",4,620,"BIL_005"
"2019-03-27 06:40:10","ST-1698",24,4200,"BIL_015"
"2019-03-27 06:08:11","ST-578",66,11020,"BIL_015"
"2019-03-27 06:46:41","ST-1208",35,4530,"BIL_004"
"2019-03-27 07:14:31","ST-1299",8,1500,"BIL_014"
"2019-03-27 07:07:44","ST-992",15,3680,"BIL_015"
"2019-03-27 07:23:39","ST-970",7,1620,"BIL_004"
"2019-03-27 07:24:38","ST-1051",13,2880,"BIL_004"
"2019-03-27 07:34:45","ST-143",4,710,"BIL_004"
"2019-03-27 07:33:53","ST-874",5,970,"BIL_015"
"2019-03-27 07:27:55","ST-223",12,2570,"BIL_005"
"2019-03-27 07:23:00","ST-589",19,3440,"BIL_015"
"2019-03-27 06:55:12","ST-1440",47,6350,"BIL_008"
"2019-03-27 07:30:26","ST-630",13,3220,"BIL_012"
"2019-03-27 07:51:05","ST-1198",2,570,"BIL_015"
"2019-03-27 07:29:29","ST-492",25,4080,"BIL_002"
"2019-03-27 07:51:13","ST-1245",4,1200,"BIL_005"
"2019-03-27 07:49:27","ST-816",7,1580,"BIL_004"
"2019-03-27 07:59:44","ST-674",5,1140,"BIL_006"
"2019-03-27 08:00:39","ST-522",6,1230,"BIL_004"
"2019-03-27 07:29:43","ST-463",37,8470,"BIL_015"
"2019-03-27 08:05:26","ST-436",2,520,"BIL_002"
"2019-03-27 07:54:40","ST-1289",21,3980,"BIL_004"
"2019-03-27 08:05:26","ST-217",11,2280,"BIL_005"
"2019-03-27 08:15:49","ST-1192",3,980,"BIL_006"
"2019-03-27 08:12:11","ST-1486",8,1670,"BIL_015"
"2019-03-27 08:06:33","ST-1416",13,1890,"BIL_002"
"2019-03-27 08:14:00","ST-516",7,1370,"BIL_002"
"2019-03-27 08:15:37","ST-422",6,880,"BIL_004"
"2019-03-27 08:23:00","ST-364",3,800,"BIL_005"
"2019-03-27 08:26:10","ST-127",2,590,"BIL_004"
"2019-03-27 08:25:41","ST-58",4,870,"BIL_015"
"2019-03-27 08:16:00","ST-787",14,2470,"BIL_015"
"2019-03-27 08:27:52","ST-495",5,1400,"BIL_004"
"2019-03-27 08:29:08","ST-918",7,950,"BIL_004"
"2019-03-27 08:16:04","ST-1333",21,6530,"BIL_015"
"2019-03-27 08:26:26","ST-583",12,2800,"BIL_005"
"2019-03-27 08:34:23","ST-687",4,960,"BIL_002"
"2019-03-27 08:36:01","ST-448",3,890,"BIL_004"
"2019-03-27 08:26:04","ST-619",14,2390,"BIL_015"
"2019-03-27 08:35:58","ST-1426",5,1620,"BIL_004"
"2019-03-27 08:38:33","ST-95",6,1080,"BIL_015"
"2019-03-27 08:36:51","ST-1317",7,1080,"BIL_002"
"2019-03-27 08:29:29","ST-1579",16,2790,"BIL_004"
"2019-03-27 08:36:50","ST-492",12,2790,"BIL_014"
"2019-03-27 08:44:28","ST-1102",5,1100,"BIL_002"
"2019-03-27 08:38:44","ST-1215",13,2310,"BIL_004"
"2019-03-27 08:30:30","ST-428",24,4250,"BIL_016"
"2019-03-27 08:53:59","ST-31",2,660,"BIL_004"
"2019-03-27 08:55:52","ST-980",5,1080,"BIL_004"
"2019-03-27 08:56:24","ST-56",5,790,"BIL_002"
"2019-03-27 08:57:22","ST-688",4,1310,"BIL_004"
"2019-03-27 08:58:47","ST-1357",7,2020,"BIL_002"
"2019-03-27 08:50:28","ST-705",17,3150,"BIL_002"
"2019-03-27 09:04:01","ST-124",9,1210,"BIL_015"
"2019-03-27 09:08:16","ST-1037",7,1880,"BIL_004"
"2019-03-27 09:11:42","ST-1420",4,650,"BIL_014"
"2019-03-27 09:12:51","ST-1539",4,720,"BIL_004"
"2019-03-27 09:26:47","ST-398",4,820,"BIL_002"
"2019-03-27 09:35:52","ST-258",3,720,"BIL_005"
"2019-03-27 08:58:35","ST-523",39,5930,"BIL_004"
"2019-03-27 09:07:44","ST-199",39,3070,"BIL_002"
"2019-03-27 09:53:20","ST-815",7,870,"BIL_004"
"2019-03-27 09:55:24","ST-547",9,1620,"BIL_006"
"2019-03-27 09:48:37","ST-1316",22,3290,"BIL_007"
"2019-03-27 10:10:11","ST-1619",6,1230,"BIL_004"
"2019-03-27 10:12:34","ST-767",4,750,"BIL_014"
"2019-03-27 10:14:42","ST-1193",4,940,"BIL_005"
"2019-03-27 10:04:12","ST-722",18,1090,"BIL_004"
"2019-03-27 10:14:02","ST-1102",9,1160,"BIL_004"
"2019-03-27 10:19:27","ST-1675",4,820,"BIL_001"
"2019-03-27 10:23:01","ST-816",4,660,"BIL_002"
"2019-03-27 09:28:48","ST-111",60,1380,"BIL_014"
"2019-03-27 10:13:49","ST-391",18,2500,"BIL_007"
"2019-03-27 10:28:23","ST-1723",4,970,"BIL_004"
"2019-03-27 10:26:48","ST-471",17,2820,"BIL_015"
"2019-03-27 10:41:41","ST-124",8,1630,"BIL_015"
"2019-03-27 10:52:39","ST-123",2,370,"BIL_005"
"2019-03-27 10:09:50","ST-163",0,0,"BIL_015"
"2019-03-27 10:49:40","ST-669",6,1210,"BIL_015"
"2019-03-27 10:31:49","ST-1189",25,1940,"BIL_012"
"2019-03-27 10:50:12","ST-352",14,1560,"BIL_005"
"2019-03-27 11:00:41","ST-1672",5,740,"BIL_006"
"2019-03-27 11:11:21","ST-343",6,830,"BIL_004"
"2019-03-27 11:13:30","ST-974",6,1170,"BIL_015"
"2019-03-27 11:15:38","ST-1611",7,1240,"BIL_005"
"2019-03-27 08:37:03","ST-394",172,3810,"BIL_005"
"2019-03-27 11:32:25","ST-305",6,1520,"BIL_002"
"2019-03-27 11:09:18","ST-1337",43,5990,"BIL_012"
"2019-03-27 11:28:44","ST-1266",30,46720,"BIL_006"
"2019-03-27 11:36:45","ST-68",30,7780,"BIL_002"
"2019-03-27 12:01:48","ST-617",6,1060,"BIL_015"
"2019-03-27 11:56:12","ST-1395",13,3460,"BIL_002"
"2019-03-27 12:05:06","ST-287",12,1710,"BIL_014"
"2019-03-27 11:23:33","ST-664",58,1070,"BIL_004"
"2019-03-27 12:35:55","ST-647",3,460,"BIL_004"
"2019-03-27 11:56:41","ST-344",45,10310,"BIL_012"
"2019-03-27 12:37:40","ST-479",10,1590,"BIL_004"
"2019-03-27 12:32:49","ST-610",15,2100,"BIL_005"
"2019-03-27 12:35:38","ST-181",12,980,"BIL_015"
"2019-03-27 12:49:38","ST-566",6,940,"BIL_004"
"2019-03-27 12:52:35","ST-1692",7,1000,"BIL_004"
"2019-03-27 11:03:30","ST-439",109,1360,"BIL_005"
"2019-03-27 12:24:13","ST-1677",38,1410,"BIL_005"
"2019-03-27 12:36:01","ST-57",27,4960,"BIL_004"
"2019-03-27 12:56:38","ST-97",9,1510,"BIL_014"
"2019-03-27 12:53:55","ST-336",22,2110,"BIL_014"
"2019-03-27 12:31:03","ST-975",61,6540,"BIL_006"
"2019-03-27 13:29:11","ST-464",4,910,"BIL_005"
"2019-03-27 13:36:19","ST-413",3,840,"BIL_002"
"2019-03-27 13:27:15","ST-1065",13,1640,"BIL_002"
"2019-03-27 13:14:37","ST-10",32,6340,"BIL_004"
"2019-03-27 13:17:57","ST-82",35,5050,"BIL_015"
"2019-03-27 13:34:47","ST-1347",23,5160,"BIL_002"
"2019-03-27 13:18:51","ST-542",41,1540,"BIL_002"
"2019-03-27 13:53:12","ST-475",9,1850,"BIL_015"
"2019-03-27 13:07:23","ST-943",55,2750,"BIL_015"
"2019-03-27 13:59:03","ST-176",9,1350,"BIL_014"
"2019-03-27 14:04:47","ST-1650",3,910,"BIL_002"
"2019-03-27 14:03:56","ST-1142",5,770,"BIL_005"
"2019-03-27 13:17:48","ST-400",56,3200,"BIL_006"
"2019-03-27 13:46:24","ST-1326",32,7190,"BIL_004"
"2019-03-27 13:22:10","ST-560",59,8480,"BIL_014"
"2019-03-27 14:08:02","ST-1121",15,1950,"BIL_004"
"2019-03-27 13:58:25","ST-237",26,4260,"BIL_015"
"2019-03-27 14:18:50","ST-683",13,2280,"BIL_015"
"2019-03-27 14:30:37","ST-413",6,940,"BIL_015"
"2019-03-27 14:33:42","ST-1690",6,1000,"BIL_004"
"2019-03-27 13:50:45","ST-800",62,7670,"BIL_016"
"2019-03-27 14:31:35","ST-942",25,2240,"BIL_006"
"2019-03-27 14:41:20","ST-856",19,3200,"BIL_004"
"2019-03-27 14:25:56","ST-95",35,3530,"BIL_006"
"2019-03-27 14:48:14","ST-533",13,2650,"BIL_006"
"2019-03-27 14:18:00","ST-428",42,2050,"BIL_014"
"2019-03-27 14:45:50","ST-690",22,2200,"BIL_008"
"2019-03-27 15:02:55","ST-202",10,760,"BIL_015"
"2019-03-27 14:59:51","ST-28",15,2530,"BIL_005"
"2019-03-27 15:16:33","ST-827",8,1750,"BIL_004"
"2019-03-27 15:18:50","ST-369",7,1270,"BIL_006"
"2019-03-27 15:25:59","ST-30",4,940,"BIL_005"
"2019-03-27 15:14:27","ST-393",16,1990,"BIL_005"
"2019-03-27 15:26:51","ST-461",7,800,"BIL_015"
"2019-03-27 15:27:16","ST-773",9,1470,"BIL_005"
"2019-03-27 15:26:19","ST-1615",10,1520,"BIL_002"
"2019-03-27 15:30:04","ST-1192",11,2710,"BIL_014"
"2019-03-27 15:38:40","ST-614",7,720,"BIL_004"
"2019-03-27 15:33:17","ST-187",13,2280,"BIL_002"
"2019-03-27 14:53:36","ST-52",52,3460,"BIL_006"
"2019-03-27 15:43:29","ST-1547",6,1250,"BIL_014"
"2019-03-27 15:45:19","ST-137",6,840,"BIL_005"
"2019-03-27 15:39:02","ST-886",16,4300,"BIL_002"
"2019-03-27 15:42:55","ST-1345",13,1640,"BIL_002"
"2019-03-27 15:46:18","ST-487",15,890,"BIL_002"
"2019-03-27 15:44:57","ST-87",17,1130,"BIL_014"
"2019-03-27 15:49:36","ST-400",20,2400,"BIL_004"
"2019-03-27 16:03:51","ST-564",7,980,"BIL_005"
"2019-03-27 16:07:29","ST-802",6,830,"BIL_005"
"2019-03-27 16:09:04","ST-890",5,1010,"BIL_002"
"2019-03-27 14:27:10","ST-99",107,12390,"BIL_016"
"2019-03-27 16:12:51","ST-162",2,610,"BIL_004"
"2019-03-27 16:09:18","ST-162",6,1450,"BIL_014"
"2019-03-27 15:56:07","ST-220",20,1830,"BIL_004"
"2019-03-27 16:14:55","ST-1620",7,1060,"BIL_002"
"2019-03-27 16:15:42","ST-198",7,850,"BIL_014"
"2019-03-27 16:19:43","ST-1319",12,2270,"BIL_002"
"2019-03-27 14:57:25","ST-354",105,7880,"BIL_015"
"2019-03-27 16:36:46","ST-1718",6,1270,"BIL_014"
"2019-03-27 16:32:15","ST-274",25,2560,"BIL_005"
"2019-03-27 16:58:24","ST-699",3,600,"BIL_014"
"2019-03-27 17:01:16","ST-683",3,890,"BIL_002"
"2019-03-27 17:04:51","ST-1721",15,2440,"BIL_002"
"2019-03-27 17:17:34","ST-1660",7,1800,"BIL_005"
"2019-03-27 16:44:31","ST-150",39,2730,"BIL_014"
"2019-03-27 17:10:41","ST-891",20,3880,"BIL_006"
"2019-03-27 16:37:04","ST-1531",57,3590,"BIL_006"
"2019-03-27 17:24:02","ST-1546",12,1180,"BIL_005"
"2019-03-27 17:21:25","ST-1121",16,2500,"BIL_012"
"2019-03-27 17:28:18","ST-646",15,1750,"BIL_005"
"2019-03-27 17:20:52","ST-1311",22,6560,"BIL_004"
"2019-03-27 17:36:08","ST-1661",7,1790,"BIL_004"
"2019-03-27 17:37:50","ST-827",5,1200,"BIL_005"
"2019-03-27 17:28:37","ST-1660",16,2160,"BIL_012"
"2019-03-27 17:39:15","ST-548",8,1560,"BIL_006"
"2019-03-27 17:31:14","ST-92",16,1330,"BIL_006"
"2019-03-27 17:54:46","ST-1734",3,430,"BIL_004"
"2019-03-27 17:42:37","ST-903",15,2460,"BIL_015"
"2019-03-27 17:45:12","ST-59",16,3280,"BIL_005"
"2019-03-27 18:01:39","ST-182",2,530,"BIL_015"
"2019-03-27 17:58:38","ST-1249",5,770,"BIL_014"
"2019-03-27 17:46:42","ST-14",17,2310,"BIL_004"
"2019-03-27 17:38:16","ST-1069",27,3270,"BIL_006"
"2019-03-27 17:14:28","ST-1697",52,0,"BIL_015"
"2019-03-27 17:56:49","ST-1007",10,1670,"BIL_004"
"2019-03-27 18:06:53","ST-45",6,910,"BIL_004"
"2019-03-27 17:58:34","ST-700",15,4460,"BIL_015"
"2019-03-27 18:09:02","ST-882",6,810,"BIL_014"
"2019-03-27 17:59:53","ST-493",17,1310,"BIL_002"
