"invoice_no","stock_code","description","quantity","invoice_date","unit_price","customer_id"
"571425","21891","TRADITIONAL WOODEN SKIPPING ROPE",12,2011-10-17 12:41:00,1.45,14911
"571425","22620","4 TRADITIONAL SPINNING TOPS",12,2011-10-17 12:41:00,1.45,14911
"571425","23192","BUNDLE OF 3 ALPHABET EXERCISE BOOKS",12,2011-10-17 12:41:00,1.65,14911
"571425","22961","JAM MAKING SET PRINTED",12,2011-10-17 12:41:00,1.45,14911
"571425","23165","LARGE CERAMIC TOP STORAGE JAR",12,2011-10-17 12:41:00,1.65,14911
"571425","23198","PANTRY MAGNETIC  SHOPPING LIST",12,2011-10-17 12:41:00,1.45,14911
"571425","22907","PACK OF 20 NAPKINS PANTRY DESIGN",12,2011-10-17 12:41:00,0.85,14911
"571425","23243","SET OF TEA COFFEE SUGAR TINS PANTRY",4,2011-10-17 12:41:00,4.95,14911
"571425","22720","SET OF 3 CAKE TINS PANTRY DESIGN",3,2011-10-17 12:41:00,4.95,14911
"571425","22990","COTTON APRON PANTRY DESIGN",2,2011-10-17 12:41:00,4.95,14911
"571425","22989","SET 2 PANTRY DESIGN TEA TOWELS",6,2011-10-17 12:41:00,3.25,14911
"571425","23424","GINGHAM RECIPE BOOK BOX",4,2011-10-17 12:41:00,4.95,14911
"571425","23479","WIRE EGG BASKET",2,2011-10-17 12:41:00,7.85,14911
"571425","22624","IVORY KITCHEN SCALES",2,2011-10-17 12:41:00,8.5,14911
"571425","22625","RED KITCHEN SCALES",2,2011-10-17 12:41:00,8.5,14911
"571425","22725","ALARM CLOCK BAKELIKE CHOCOLATE",4,2011-10-17 12:41:00,3.75,14911
"571425","22730","ALARM CLOCK BAKELIKE IVORY",4,2011-10-17 12:41:00,3.75,14911
"571425","22847","BREAD BIN DINER STYLE IVORY",1,2011-10-17 12:41:00,16.95,14911
"571425","22846","BREAD BIN DINER STYLE RED",1,2011-10-17 12:41:00,16.95,14911
"571425","23146","TRIPLE HOOK ANTIQUE IVORY ROSE",4,2011-10-17 12:41:00,3.29,14911
"571425","23056","FLOWERS CHANDELIER T-LIGHT HOLDER",3,2011-10-17 12:41:00,6.25,14911
"571425","72760B","VINTAGE CREAM 3 BASKET CAKE STAND",2,2011-10-17 12:41:00,9.95,14911
"571425","85123A","WHITE HANGING HEART T-LIGHT HOLDER",6,2011-10-17 12:41:00,2.95,14911
"571445","21481","FAWN BLUE HOT WATER BOTTLE",8,2011-10-17 13:44:00,3.75,12463
"571445","22423","REGENCY CAKESTAND 3 TIER",1,2011-10-17 13:44:00,12.75,12463
"571445","23398","HANGING HEART BONHEUR",12,2011-10-17 13:44:00,0.85,12463
"571445","23426","METAL SIGN DROP YOUR PANTS",6,2011-10-17 13:44:00,2.89,12463
"571445","23221","REINDEER HEART DECORATION SILVER",12,2011-10-17 13:44:00,0.83,12463
"571445","22576","SWALLOW WOODEN CHRISTMAS DECORATION",12,2011-10-17 13:44:00,0.85,12463
"571445","22807","SET OF 6 T-LIGHTS TOADSTOOLS",6,2011-10-17 13:44:00,2.95,12463
"571445","22326","ROUND SNACK BOXES SET OF4 WOODLAND",6,2011-10-17 13:44:00,2.95,12463
"571445","22630","DOLLY GIRL LUNCH BOX",12,2011-10-17 13:44:00,1.95,12463
"571445","22629","SPACEBOY LUNCH BOX",12,2011-10-17 13:44:00,1.95,12463
"571445","23014","GLASS APOTHECARY BOTTLE ELIXIR",4,2011-10-17 13:44:00,3.95,12463
"571445","23012","GLASS APOTHECARY BOTTLE PERFUME",4,2011-10-17 13:44:00,3.95,12463
"571445","23108","SET OF 10 LED DOLLY LIGHTS",2,2011-10-17 13:44:00,6.25,12463
"571445","23566","EGG CUP MILKMAID HEIDI",12,2011-10-17 13:44:00,1.25,12463
"571445","23565","EGG CUP MILKMAID HELGA",12,2011-10-17 13:44:00,1.25,12463
"571445","23660","HENRIETTA HEN MUG",12,2011-10-17 13:44:00,1.65,12463
"571445","85015","SET OF 12  VINTAGE POSTCARD SET",24,2011-10-17 13:44:00,0.65,12463
"571445","23281","FOLDING BUTTERFLY MIRROR RED",12,2011-10-17 13:44:00,0.83,12463
"571445","20914","SET/5 RED RETROSPOT LID GLASS BOWLS",6,2011-10-17 13:44:00,2.95,12463
"571445","22661","CHARLOTTE BAG DOLLY GIRL DESIGN",10,2011-10-17 13:44:00,0.85,12463
"571445","22398","MAGNETS PACK OF 4 SWALLOWS",12,2011-10-17 13:44:00,0.39,12463
"571445","POST","POSTAGE",2,2011-10-17 13:44:00,18,12463
"571446","22423","REGENCY CAKESTAND 3 TIER",32,2011-10-17 13:46:00,10.95,14911
"571446","22274","FELTCRAFT DOLL EMILY",24,2011-10-17 13:46:00,2.95,14911
"571446","22192","BLUE DINER WALL CLOCK",12,2011-10-17 13:46:00,7.65,14911
"571446","84380","SET OF 3 BUTTERFLY COOKIE CUTTERS",48,2011-10-17 13:46:00,1.45,14911
"571446","23175","REGENCY MILK JUG PINK",24,2011-10-17 13:46:00,2.75,14911
"571446","23174","REGENCY SUGAR BOWL GREEN",48,2011-10-17 13:46:00,4.15,14911
"571446","23173","REGENCY TEAPOT ROSES",36,2011-10-17 13:46:00,8.15,14911
"571446","23172","REGENCY TEA PLATE PINK",36,2011-10-17 13:46:00,1.65,14911
"571446","23171","REGENCY TEA PLATE GREEN",36,2011-10-17 13:46:00,1.65,14911
"571446","23170","REGENCY TEA PLATE ROSES",48,2011-10-17 13:46:00,1.45,14911
"571446","23163","REGENCY SUGAR TONGS",36,2011-10-17 13:46:00,2.49,14911
"571446","22980","PANTRY SCRUBBING BRUSH",24,2011-10-17 13:46:00,1.65,14911
"571446","22979","PANTRY WASHING UP BRUSH",48,2011-10-17 13:46:00,1.45,14911
"571446","22966","GINGERBREAD MAN COOKIE CUTTER",60,2011-10-17 13:46:00,1.25,14911
"571446","22699","ROSES REGENCY TEACUP AND SAUCER",48,2011-10-17 13:46:00,2.55,14911
"571446","22698","PINK REGENCY TEACUP AND SAUCER",12,2011-10-17 13:46:00,2.95,14911
"571447","23382","BOX OF 6 CHRISTMAS CAKE DECORATIONS",36,2011-10-17 13:47:00,3.29,14911
"C571473","21232","STRAWBERRY CERAMIC TRINKET BOX",-3,2011-10-17 14:38:00,1.06,12679
"571477","16048","TEATIME ROUND PENCIL SHARPENER",24,2011-10-17 14:54:00,0.12,12794
"571477","21232","STRAWBERRY CERAMIC TRINKET BOX",36,2011-10-17 14:54:00,1.25,12794
"571477","23076","ICE CREAM SUNDAE LIP GLOSS",24,2011-10-17 14:54:00,1.25,12794
"571477","23077","DOUGHNUT LIP GLOSS",20,2011-10-17 14:54:00,1.25,12794
"571477","23078","ICE CREAM PEN LIP GLOSS",24,2011-10-17 14:54:00,1.25,12794
"571477","23159","SET OF 5 PANCAKE DAY MAGNETS",12,2011-10-17 14:54:00,2.08,12794
"571477","23445","ICE CREAM BUBBLES",20,2011-10-17 14:54:00,0.83,12794
"571477","37495","FAIRY CAKE BIRTHDAY CANDLE SET",4,2011-10-17 14:54:00,3.75,12794
"571477","22969","HOMEMADE JAM SCENTED CANDLES",12,2011-10-17 14:54:00,1.45,12794
"571477","37450","CERAMIC CAKE BOWL + HANGING CAKES",6,2011-10-17 14:54:00,2.95,12794
"571477","37447","CERAMIC CAKE DESIGN SPOTTED PLATE",12,2011-10-17 14:54:00,1.49,12794
"571477","37500","TEA TIME TEAPOT IN GIFT BOX",12,2011-10-17 14:54:00,4.95,12794
"571477","21108","FAIRY CAKE FLANNEL ASSORTED COLOUR",18,2011-10-17 14:54:00,0.79,12794
"571477","22128","PARTY CONES CANDY ASSORTED",12,2011-10-17 14:54:00,1.25,12794
"571477","47599B","BLUE PARTY BAGS",18,2011-10-17 14:54:00,2.1,12794
"571477","21125","SET 6 FOOTBALL CELEBRATION CANDLES",12,2011-10-17 14:54:00,1.25,12794
"571477","21288","STRIPEY CHOCOLATE NESTING BOXES",12,2011-10-17 14:54:00,2.95,12794
"571477","21289","LARGE STRIPES CHOCOLATE GIFT BAG",16,2011-10-17 14:54:00,1.25,12794
"571477","23354","6 GIFT TAGS 50'S CHRISTMAS",12,2011-10-17 14:54:00,0.83,12794
"571477","22584","PACK OF 6 PANNETONE GIFT BOXES",6,2011-10-17 14:54:00,2.55,12794
"571477","22961","JAM MAKING SET PRINTED",12,2011-10-17 14:54:00,1.45,12794
"571477","22488","NATURAL SLATE RECTANGLE CHALKBOARD",12,2011-10-17 14:54:00,1.65,12794
"571477","72225C","LAVENDER SCENT CAKE CANDLE",24,2011-10-17 14:54:00,0.29,12794
"571477","22720","SET OF 3 CAKE TINS PANTRY DESIGN",3,2011-10-17 14:54:00,4.95,12794
"571477","37449","CERAMIC CAKE STAND + HANGING CAKES",2,2011-10-17 14:54:00,9.95,12794
"C571499","82494L","WOODEN FRAME ANTIQUE WHITE",-72,2011-10-17 15:07:00,2.55,12454
"C571499","82486","3 DRAWER ANTIQUE WHITE WOOD CABINET",-12,2011-10-17 15:07:00,8.15,12454
"C571499","82483","WOOD 2 DRAWER CABINET WHITE FINISH",-32,2011-10-17 15:07:00,5.95,12454
"C571499","82482","WOODEN PICTURE FRAME WHITE FINISH",-72,2011-10-17 15:07:00,2.55,12454
"C571499","72802C","VANILLA SCENT CANDLE JEWELLED BOX",-288,2011-10-17 15:07:00,1.25,12454
"C571499","72802B","OCEAN SCENT CANDLE IN JEWELLED BOX",-200,2011-10-17 15:07:00,1.25,12454
"C571499","23245","SET OF 3 REGENCY CAKE TINS",-16,2011-10-17 15:07:00,4.15,12454
"C571499","23072","MARIE ANTOINETTE TRINKET BOX SILVER",-48,2011-10-17 15:07:00,6.5,12454
"C571499","23071","MARIE ANTOINETTE TRINKET BOX GOLD",-48,2011-10-17 15:07:00,6.5,12454
"C571499","23064","CINDERELLA CHANDELIER",-10,2011-10-17 15:07:00,41.75,12454
"C571499","23057","BEADED CHANDELIER T-LIGHT HOLDER",-48,2011-10-17 15:07:00,4.15,12454
"C571499","23056","FLOWERS CHANDELIER T-LIGHT HOLDER",-48,2011-10-17 15:07:00,5.39,12454
"C571499","23055","IVORY CHANDELIER T-LIGHT HOLDER",-48,2011-10-17 15:07:00,5.39,12454
"C571499","22423","REGENCY CAKESTAND 3 TIER",-32,2011-10-17 15:07:00,10.95,12454
"C571499","22173","METAL 4 HOOK HANGER FRENCH CHATEAU",-32,2011-10-17 15:07:00,2.75,12454
"571556","23545","WRAP RED VINTAGE DOILY",25,2011-10-18 09:24:00,0.42,12662
"571556","20712","JUMBO BAG WOODLAND ANIMALS",10,2011-10-18 09:24:00,2.08,12662
"571556","23199","JUMBO BAG APPLES",10,2011-10-18 09:24:00,2.08,12662
"571556","23388","WOODLAND MINI BACKPACK",4,2011-10-18 09:24:00,4.15,12662
"571556","23432","PRETTY HANGING QUILTED HEARTS",12,2011-10-18 09:24:00,0.83,12662
"571556","23433","HANGING QUILTED PATCHWORK APPLES",12,2011-10-18 09:24:00,0.83,12662
"571556","22865","HAND WARMER OWL DESIGN",12,2011-10-18 09:24:00,2.1,12662
"571556","22504","CABIN BAG VINTAGE RETROSPOT",1,2011-10-18 09:24:00,29.95,12662
"571556","23298","SPOTTY BUNTING",3,2011-10-18 09:24:00,4.95,12662
"571556","22318","FIVE HEART HANGING DECORATION",6,2011-10-18 09:24:00,2.95,12662
"571556","84347","ROTATING SILVER ANGELS T-LIGHT HLDR",6,2011-10-18 09:24:00,2.55,12662
"571556","22144","CHRISTMAS CRAFT LITTLE FRIENDS",6,2011-10-18 09:24:00,2.1,12662
"571556","20750","RED RETROSPOT MINI CASES",4,2011-10-18 09:24:00,7.95,12662
"571556","16235","RECYCLED PENCIL WITH RABBIT ERASER",60,2011-10-18 09:24:00,0.21,12662
"571556","20718","RED RETROSPOT SHOPPER BAG",10,2011-10-18 09:24:00,1.25,12662
"571556","23311","VINTAGE CHRISTMAS STOCKING",6,2011-10-18 09:24:00,2.55,12662
"571556","20726","LUNCH BAG WOODLAND",10,2011-10-18 09:24:00,1.65,12662
"571556","22326","ROUND SNACK BOXES SET OF4 WOODLAND",12,2011-10-18 09:24:00,2.95,12662
"571556","21680","WOODLAND  STICKERS",12,2011-10-18 09:24:00,0.85,12662
"571556","84997B","CHILDRENS CUTLERY RETROSPOT RED",4,2011-10-18 09:24:00,4.15,12662
"571556","21238","RED RETROSPOT CUP",8,2011-10-18 09:24:00,0.85,12662
"571556","20675","BLUE POLKADOT BOWL",8,2011-10-18 09:24:00,1.25,12662
"571556","20674","GREEN POLKADOT BOWL",8,2011-10-18 09:24:00,1.25,12662
"571556","23204","CHARLOTTE BAG APPLES DESIGN",10,2011-10-18 09:24:00,0.85,12662
"571556","22175","PINK OWL SOFT TOY",6,2011-10-18 09:24:00,2.95,12662
"571556","22176","BLUE OWL SOFT TOY",6,2011-10-18 09:24:00,2.95,12662
"571556","22779","WOODEN OWLS LIGHT GARLAND",4,2011-10-18 09:24:00,4.25,12662
"571556","23108","SET OF 10 LED DOLLY LIGHTS",2,2011-10-18 09:24:00,6.25,12662
"571556","23082","SET 6 PAPER TABLE LANTERN HEARTS",6,2011-10-18 09:24:00,3.75,12662
"571556","22319","HAIRCLIPS FORTIES FABRIC ASSORTED",12,2011-10-18 09:24:00,0.65,12662
"571556","POST","POSTAGE",2,2011-10-18 09:24:00,18,12662
"571559","22193","RED DINER WALL CLOCK",12,2011-10-18 09:32:00,7.65,14911
"571559","22191","IVORY DINER WALL CLOCK",12,2011-10-18 09:32:00,7.65,14911
"571559","23206","LUNCH BAG APPLE DESIGN",20,2011-10-18 09:32:00,1.65,14911
"571559","23208","LUNCH BAG VINTAGE LEAF DESIGN",20,2011-10-18 09:32:00,1.65,14911
"571559","20728","LUNCH BAG CARS BLUE",20,2011-10-18 09:32:00,1.65,14911
"571559","23199","JUMBO BAG APPLES",10,2011-10-18 09:32:00,2.08,14911
"571559","23201","JUMBO BAG ALPHABET",10,2011-10-18 09:32:00,2.08,14911
"571559","23202","JUMBO BAG VINTAGE LEAF",10,2011-10-18 09:32:00,2.08,14911
"571559","23308","SET OF 60 VINTAGE LEAF CAKE CASES",24,2011-10-18 09:32:00,0.55,14911
"571559","21212","PACK OF 72 RETROSPOT CAKE CASES",24,2011-10-18 09:32:00,0.55,14911
"571559","21975","PACK OF 60 DINOSAUR CAKE CASES",24,2011-10-18 09:32:00,0.55,14911
"571559","22840","ROUND CAKE TIN VINTAGE RED",2,2011-10-18 09:32:00,7.95,14911
"571559","22838","3 TIER CAKE TIN RED AND CREAM",1,2011-10-18 09:32:00,14.95,14911
"571559","21524","DOORMAT SPOTTY HOME SWEET HOME",10,2011-10-18 09:32:00,6.75,14911
"571559","23283","DOORMAT VINTAGE LEAF",10,2011-10-18 09:32:00,6.75,14911
"571559","22773","GREEN DRAWER KNOB ACRYLIC EDWARDIAN",12,2011-10-18 09:32:00,1.25,14911
"571559","22423","REGENCY CAKESTAND 3 TIER",2,2011-10-18 09:32:00,12.75,14911
"571559","23341","PINK DINER WALL CLOCK",2,2011-10-18 09:32:00,8.5,14911
"571559","23342","MINT DINER WALL CLOCK",2,2011-10-18 09:32:00,8.5,14911
"571559","22192","BLUE DINER WALL CLOCK",2,2011-10-18 09:32:00,8.5,14911
"571559","22385","JUMBO BAG SPACEBOY DESIGN",10,2011-10-18 09:32:00,2.08,14911
"571559","23389","SPACEBOY MINI RUCKSACK",4,2011-10-18 09:32:00,4.15,14911
"571559","23390","DOLLY GIRL MINI RUCKSACK",4,2011-10-18 09:32:00,4.15,14911
"571559","23388","WOODLAND MINI RUCKSACK",4,2011-10-18 09:32:00,4.15,14911
"571559","84997D","CHILDRENS CUTLERY POLKADOT PINK",4,2011-10-18 09:32:00,4.15,14911
"571559","84997C","CHILDRENS CUTLERY POLKADOT BLUE",4,2011-10-18 09:32:00,4.15,14911
"571559","22960","JAM MAKING SET WITH JARS",12,2011-10-18 09:32:00,3.75,14911
"571559","23306","SET OF 36 DOILIES PANTRY DESIGN",12,2011-10-18 09:32:00,1.45,14911
"571562","23157","SET OF 6 NATIVITY MAGNETS",24,2011-10-18 10:04:00,2.08,14156
"571562","22649","STRAWBERRY FAIRY CAKE TEAPOT",8,2011-10-18 10:04:00,4.95,14156
"571562","22667","RECIPE BOX RETROSPOT",6,2011-10-18 10:04:00,2.95,14156
"571562","22722","SET OF 6 SPICE TINS PANTRY DESIGN",4,2011-10-18 10:04:00,3.95,14156
"571562","22666","RECIPE BOX PANTRY YELLOW DESIGN",6,2011-10-18 10:04:00,2.95,14156
"571562","22852","DOG BOWL VINTAGE CREAM",4,2011-10-18 10:04:00,4.25,14156
"571562","23204","CHARLOTTE BAG APPLES DESIGN",20,2011-10-18 10:04:00,0.85,14156
"571562","22665","RECIPE BOX BLUE SKETCHBOOK DESIGN",6,2011-10-18 10:04:00,2.95,14156
"571562","22795","SWEETHEART RECIPE BOOK STAND",16,2011-10-18 10:04:00,5.95,14156
"571562","22662","LUNCH BAG DOLLY GIRL DESIGN",20,2011-10-18 10:04:00,1.65,14156
"571562","23207","LUNCH BAG ALPHABET DESIGN",20,2011-10-18 10:04:00,1.65,14156
"571562","23206","LUNCH BAG APPLE DESIGN",20,2011-10-18 10:04:00,1.65,14156
"571562","22384","LUNCH BAG PINK POLKADOT",20,2011-10-18 10:04:00,1.65,14156
"571562","22382","LUNCH BAG SPACEBOY DESIGN",20,2011-10-18 10:04:00,1.65,14156
"571562","20727","LUNCH BAG  BLACK SKULL.",10,2011-10-18 10:04:00,1.65,14156
"571562","20726","LUNCH BAG WOODLAND",20,2011-10-18 10:04:00,1.65,14156
"571562","20728","LUNCH BAG CARS BLUE",20,2011-10-18 10:04:00,1.65,14156
"571562","20725","LUNCH BAG RED RETROSPOT",20,2011-10-18 10:04:00,1.65,14156
"571562","23559","WOODLAND BUNNIES LOLLY MAKERS",12,2011-10-18 10:04:00,2.08,14156
"571562","23393","HOME SWEET HOME CUSHION COVER",8,2011-10-18 10:04:00,3.75,14156
"571562","23356","LOVE HOT WATER BOTTLE",6,2011-10-18 10:04:00,5.95,14156
"571562","23328","SET 6 SCHOOL MILK BOTTLES IN CRATE",4,2011-10-18 10:04:00,3.75,14156
"571562","23326","HANGING MINI COLOURED BOTTLES",48,2011-10-18 10:04:00,0.63,14156
"571565","21843","RED RETROSPOT CAKE STAND",2,2011-10-18 10:18:00,10.95,12720
"571565","21974","SET OF 36 PAISLEY FLOWER DOILIES",12,2011-10-18 10:18:00,1.45,12720
"571565","84988","SET OF 72 PINK HEART PAPER DOILIES",12,2011-10-18 10:18:00,1.45,12720
"571565","23494","VINTAGE DOILY DELUXE SEWING KIT",6,2011-10-18 10:18:00,5.95,12720
"571565","22130","PARTY CONE CHRISTMAS DECORATION",12,2011-10-18 10:18:00,0.85,12720
"571565","21213","PACK OF 72 SKULL CAKE CASES",24,2011-10-18 10:18:00,0.55,12720
"571565","22083","PAPER CHAIN KIT RETROSPOT",6,2011-10-18 10:18:00,2.95,12720
"571565","22627","MINT KITCHEN SCALES",2,2011-10-18 10:18:00,8.5,12720
"571565","22141","CHRISTMAS CRAFT TREE TOP ANGEL",6,2011-10-18 10:18:00,2.1,12720
"571658","23382","BOX OF 6 CHRISTMAS CAKE DECORATIONS",8,2011-10-18 12:48:00,3.75,12621
"571658","23493","VINTAGE DOILY TRAVEL SEWING KIT",10,2011-10-18 12:48:00,1.95,12621
"571658","23494","VINTAGE DOILY DELUXE SEWING KIT",3,2011-10-18 12:48:00,5.95,12621
"571658","23510","MINI PLAYING CARDS GYMKHANA",20,2011-10-18 12:48:00,0.42,12621
"571658","21212","PACK OF 72 RETROSPOT CAKE CASES",24,2011-10-18 12:48:00,0.55,12621
"571658","22423","REGENCY CAKESTAND 3 TIER",16,2011-10-18 12:48:00,10.95,12621
"571658","22621","TRADITIONAL KNITTING NANCY",12,2011-10-18 12:48:00,1.65,12621
"571658","23240","SET OF 4 KNICK KNACK TINS DOILY",12,2011-10-18 12:48:00,4.15,12621
"571658","23353","6 GIFT TAGS VINTAGE CHRISTMAS",24,2011-10-18 12:48:00,0.83,12621
"571658","23437","50'S CHRISTMAS GIFT BAG LARGE",12,2011-10-18 12:48:00,1.25,12621
"571658","23354","6 GIFT TAGS 50'S CHRISTMAS",12,2011-10-18 12:48:00,0.83,12621
"571658","22144","CHRISTMAS CRAFT LITTLE FRIENDS",6,2011-10-18 12:48:00,2.1,12621
"571658","21871","SAVE THE PLANET MUG",12,2011-10-18 12:48:00,1.65,12621
"571658","20719","WOODLAND CHARLOTTE BAG",20,2011-10-18 12:48:00,0.85,12621
"571658","22355","CHARLOTTE BAG SUKI DESIGN",20,2011-10-18 12:48:00,0.85,12621
"571658","22867","HAND WARMER BIRD DESIGN",12,2011-10-18 12:48:00,2.1,12621
"571658","22865","HAND WARMER OWL DESIGN",12,2011-10-18 12:48:00,2.1,12621
"571658","20973","12 PENCIL SMALL TUBE WOODLAND",48,2011-10-18 12:48:00,0.65,12621
"571658","22419","LIPSTICK PEN RED",36,2011-10-18 12:48:00,0.42,12621
"571658","21731","RED TOADSTOOL LED NIGHT LIGHT",12,2011-10-18 12:48:00,1.65,12621
"571658","20971","PINK BLUE FELT CRAFT TRINKET BOX",12,2011-10-18 12:48:00,1.25,12621
"571658","POST","POSTAGE",3,2011-10-18 12:48:00,18,12621
"571665","22163","HEART STRING MEMO HOLDER HANGING",24,2011-10-18 12:59:00,0.79,12540
"571665","22592","CARDHOLDER HOLLY WREATH METAL",8,2011-10-18 12:59:00,3.75,12540
"571665","22186","RED STAR CARD HOLDER",12,2011-10-18 12:59:00,1.95,12540
"571665","22950","36 DOILIES VINTAGE CHRISTMAS",12,2011-10-18 12:59:00,1.45,12540
"571665","22952","60 CAKE CASES VINTAGE CHRISTMAS",24,2011-10-18 12:59:00,0.55,12540
"571665","23314","VINTAGE CHRISTMAS TABLECLOTH",4,2011-10-18 12:59:00,12.5,12540
"571665","22696","WICKER WREATH LARGE",6,2011-10-18 12:59:00,1.95,12540
"571665","23313","VINTAGE CHRISTMAS BUNTING",5,2011-10-18 12:59:00,4.95,12540
"571665","21824","PAINTED METAL STAR WITH HOLLY BELLS",48,2011-10-18 12:59:00,0.39,12540
"571665","23210","WHITE ROCKING HORSE HAND PAINTED",24,2011-10-18 12:59:00,1.25,12540
"571665","23213","STAR WREATH DECORATION WITH BELL",24,2011-10-18 12:59:00,1.25,12540
"571665","23269","SET OF 2 CERAMIC CHRISTMAS TREES",36,2011-10-18 12:59:00,1.45,12540
"571665","23311","VINTAGE CHRISTMAS STOCKING",12,2011-10-18 12:59:00,2.55,12540
"571665","35970","ZINC FOLKART SLEIGH BELLS",24,2011-10-18 12:59:00,1.69,12540
"571665","22579","WOODEN TREE CHRISTMAS SCANDINAVIAN",24,2011-10-18 12:59:00,0.29,12540
"571665","22578","WOODEN STAR CHRISTMAS SCANDINAVIAN",24,2011-10-18 12:59:00,0.29,12540
"571665","23264","SET OF 3 WOODEN SLEIGH DECORATIONS",24,2011-10-18 12:59:00,1.25,12540
"571665","23266","SET OF 3 WOODEN STOCKING DECORATION",24,2011-10-18 12:59:00,1.25,12540
"571665","21819","GLITTER CHRISTMAS STAR",36,2011-10-18 12:59:00,0.39,12540
"571665","22945","CHRISTMAS METAL TAGS ASSORTED",24,2011-10-18 12:59:00,0.85,12540
"571665","22734","SET OF 6 RIBBONS VINTAGE CHRISTMAS",18,2011-10-18 12:59:00,2.89,12540
"571665","23352","ROLL WRAP 50'S RED CHRISTMAS",24,2011-10-18 12:59:00,1.25,12540
"571665","23351","ROLL WRAP 50'S CHRISTMAS",24,2011-10-18 12:59:00,1.25,12540
"571665","23350","ROLL WRAP VINTAGE SPOT",24,2011-10-18 12:59:00,1.25,12540
"571665","21207","SKULL AND CROSSBONES  GARLAND",12,2011-10-18 12:59:00,1.65,12540
"571665","21211","SET OF 72 SKULL PAPER  DOILIES",12,2011-10-18 12:59:00,1.45,12540
"571665","21967","PACK OF 12 SKULL TISSUES",24,2011-10-18 12:59:00,0.39,12540
"571665","21679","SKULLS  STICKERS",12,2011-10-18 12:59:00,0.85,12540
"571665","22553","PLASTERS IN TIN SKULLS",12,2011-10-18 12:59:00,1.65,12540
"571665","23511","EMBROIDERED RIBBON REEL EMILY",6,2011-10-18 12:59:00,2.08,12540
"571665","23515","EMBROIDERED RIBBON REEL DAISY",6,2011-10-18 12:59:00,2.08,12540
"571665","84879","ASSORTED COLOUR BIRD ORNAMENT",32,2011-10-18 12:59:00,1.69,12540
"571665","21891","TRADITIONAL WOODEN SKIPPING ROPE",12,2011-10-18 12:59:00,1.45,12540
"571665","21915","RED  HARMONICA IN BOX",12,2011-10-18 12:59:00,1.25,12540
"571665","21914","BLUE HARMONICA IN BOX",12,2011-10-18 12:59:00,1.25,12540
"571665","22620","4 TRADITIONAL SPINNING TOPS",12,2011-10-18 12:59:00,1.45,12540
"571665","22906","12 MESSAGE CARDS WITH ENVELOPES",12,2011-10-18 12:59:00,1.65,12540
"571665","23437","50'S CHRISTMAS GIFT BAG LARGE",12,2011-10-18 12:59:00,1.25,12540
"571665","23438","RED SPOT GIFT BAG LARGE",12,2011-10-18 12:59:00,1.25,12540
"571665","22077","6 RIBBONS RUSTIC CHARM",12,2011-10-18 12:59:00,1.95,12540
"571665","POST","POSTAGE",3,2011-10-18 12:59:00,28,12540
"C571678","21232","STRAWBERRY CERAMIC TRINKET BOX",-1,2011-10-18 13:33:00,1.06,12679
"C571680","21232","STRAWBERRY CERAMIC TRINKET BOX",-1,2011-10-18 13:43:00,1.06,12679
"571697","22898","CHILDRENS APRON APPLES DESIGN",8,2011-10-18 14:49:00,1.95,12759
"571697","22629","SPACEBOY LUNCH BOX",12,2011-10-18 14:49:00,1.95,12759
"571697","22045","SPACEBOY GIFT WRAP",25,2011-10-18 14:49:00,0.42,12759
"571697","23007","SPACEBOY BABY GIFT SET",2,2011-10-18 14:49:00,16.95,12759
"571697","23290","SPACEBOY CHILDRENS BOWL",8,2011-10-18 14:49:00,1.25,12759
"571697","23346","SPACEBOY BEAKER",12,2011-10-18 14:49:00,1.25,12759
"571697","22613","PACK OF 20 SPACEBOY NAPKINS",12,2011-10-18 14:49:00,0.85,12759
"571697","22382","LUNCH BAG SPACEBOY DESIGN",10,2011-10-18 14:49:00,1.65,12759
"571697","21988","PACK OF 6 SKULL PAPER PLATES",12,2011-10-18 14:49:00,0.85,12759
"571697","21989","PACK OF 20 SKULL PAPER NAPKINS",12,2011-10-18 14:49:00,0.85,12759
"571697","21987","PACK OF 6 SKULL PAPER CUPS",12,2011-10-18 14:49:00,0.65,12759
"571697","21495","SKULLS AND CROSSBONES WRAP",25,2011-10-18 14:49:00,0.42,12759
"571697","23293","SET OF 12 FAIRY CAKE BAKING CASES",8,2011-10-18 14:49:00,0.83,12759
"571697","23294","SET OF 6 SNACK LOAF BAKING CASES",8,2011-10-18 14:49:00,0.83,12759
"571697","23296","SET OF 6 TEA TIME BAKING CASES",8,2011-10-18 14:49:00,1.25,12759
"571697","23245","SET OF 3 REGENCY CAKE TINS",4,2011-10-18 14:49:00,4.95,12759
"571697","22720","SET OF 3 CAKE TINS PANTRY DESIGN",3,2011-10-18 14:49:00,4.95,12759
"571697","22630","DOLLY GIRL LUNCH BOX",12,2011-10-18 14:49:00,1.95,12759
"571697","23209","LUNCH BAG VINTAGE DOILY",10,2011-10-18 14:49:00,1.65,12759
"571697","21358","TOAST ITS - HAPPY BIRTHDAY",12,2011-10-18 14:49:00,1.25,12759
"571697","23398","HANGING HEART BONHEUR",12,2011-10-18 14:49:00,0.85,12759
"571697","85131C","BEADED CRYSTAL HEART BLUE ON STICK",12,2011-10-18 14:49:00,1.25,12759
"571697","23318","BOX OF 6 MINI VINTAGE CRACKERS",6,2011-10-18 14:49:00,2.49,12759
