"uid","city","homeType","latitude","longitude","garageSpaces","hasSpa","yearBuilt","numOfPatioAndPorchFeatures","lotSizeSqFt","avgSchoolRating","MedianStudentsPerTeacher","numOfBathrooms","numOfBedrooms","priceRange"
12387,"austin","Single Family",30.16758,-97.7961,4,FALSE,2017,3,8929,3.333333,14,3,4,"350000-450000"
4135,"austin","Single Family",30.21982,-97.69844,2,FALSE,2014,1,6751,4.333333,14,3,3,"350000-450000"
11184,"austin","Townhouse",30.29515,-97.69982,2,FALSE,2016,0,2178,5,15,3,2,"450000-650000"
14174,"austin","Single Family",30.44503,-97.76569,2,FALSE,1986,1,13068,5.666667,12,3,4,"350000-450000"
8728,"austin","Single Family",30.41828,-97.69583,2,FALSE,1976,0,7753,4.333333,13,3,4,"350000-450000"
14250,"austin","Single Family",30.34345,-97.7614,2,FALSE,1975,0,20037.6,7,16,2,3,"650000+"
12031,"austin","Single Family",30.15368,-97.83157,0,FALSE,2000,0,4617,3.666667,15,2,3,"0-250000"
14294,"austin","Single Family",30.33409,-97.77921,0,FALSE,1992,0,12632.4,7,16,3,3,"650000+"
4084,"austin","Single Family",30.20015,-97.6945,0,FALSE,2006,0,5314,4.333333,14,3,4,"250000-350000"
7020,"austin","Single Family",30.20557,-97.79715,0,FALSE,1976,0,6621,4,14,2,3,"250000-350000"
9202,"austin","Single Family",30.40888,-97.68599,2,FALSE,1977,1,11761.2,4,13,2,3,"350000-450000"
2882,"austin","Single Family",30.38507,-97.75166,2,FALSE,1973,0,12632.4,7,17,3,3,"450000-650000"
12056,"austin","Single Family",30.16914,-97.81846,2,FALSE,2014,2,4791,3.333333,14,2,3,"250000-350000"
9010,"austin","Single Family",30.45827,-97.68888,2,FALSE,1993,0,9583,5.333333,14,3,4,"250000-350000"
1678,"austin","Single Family",30.17241,-97.94269,2,TRUE,1986,0,21780,8,15,3,3,"350000-450000"
11703,"austin","Single Family",30.30385,-97.66637,2,FALSE,1984,0,24829.2,3.333333,13,2,3,"350000-450000"
1068,"austin","Single Family",30.49013,-97.79647,2,FALSE,2012,1,6577,8.333333,16,2,3,"250000-350000"
5379,"austin","Single Family",30.24512,-97.87429,2,FALSE,2012,0,12632.4,6,17,3,3,"250000-350000"
10483,"austin","Single Family",30.18162,-97.7683,1,FALSE,2003,1,4268,3.333333,14,3,3,"250000-350000"
10259,"austin","Single Family",30.26069,-97.66993,0,FALSE,2014,0,5749,3,11,2,3,"250000-350000"
11900,"austin","Single Family",30.34108,-97.70708,1,FALSE,1966,0,8973,3.333333,13,2,4,"350000-450000"
11644,"austin","Single Family",30.30921,-97.68722,2,FALSE,1968,0,9539,5,15,2,3,"450000-650000"
7562,"austin","Single Family",30.14893,-97.85809,0,FALSE,2004,0,14810.4,7.333333,17,2,3,"250000-350000"
3095,"austin","Single Family",30.368,-97.76855,2,FALSE,1972,0,10018,7,16,3,5,"450000-650000"
4867,"austin","Single Family",30.22455,-97.93689,2,FALSE,2004,0,43560,8,18,2,4,"450000-650000"
3276,"austin","Single Family",30.3698,-97.67273,0,FALSE,2000,4,7020,5,15,2.5,4,"250000-350000"
11417,"austin","Single Family",30.30098,-97.67908,0,FALSE,1965,0,8973,3,15,2,3,"350000-450000"
12899,"austin","Single Family",30.20524,-97.85363,2,FALSE,1997,0,10672,6.666667,16,2,3,"350000-450000"
11206,"austin","Single Family",30.31358,-97.71352,0,FALSE,1940,0,5227,6.333333,16,3,3,"450000-650000"
10090,"austin","Single Family",30.25599,-97.71105,0,FALSE,1970,0,5183,3.666667,10,1,3,"450000-650000"
6039,"austin","Single Family",30.37234,-97.9074,3,FALSE,2006,1,11325.6,8.666667,17,4,4,"450000-650000"
14295,"austin","Single Family",30.30141,-97.76372,2,FALSE,1950,0,12632.4,7,16,3,4,"650000+"
14284,"austin","Single Family",30.34996,-97.76116,2,FALSE,1966,0,12196.8,7,16,2,4,"450000-650000"
6209,"austin","Single Family",30.24615,-97.78622,2,FALSE,1955,0,10454,6,16,3,4,"650000+"
14126,"austin","Single Family",30.45556,-97.78367,0,FALSE,1976,0,12196.8,5.333333,12,2,4,"250000-350000"
3899,"austin","Single Family",30.43594,-97.74438,0,FALSE,1984,0,5880,7.666667,16,2,3,"250000-350000"
3291,"austin","Single Family",30.38847,-97.67927,3,FALSE,1972,0,10367,3.333333,14,2,3,"250000-350000"
12485,"austin","Single Family",30.22272,-97.86197,0,FALSE,1979,0,8624,6,17,2,3,"0-250000"
14558,"austin","Single Family",30.34653,-97.76066,0,FALSE,1972,2,18730.8,7,16,5,4,"650000+"
2262,"austin","Single Family",30.38185,-97.88612,2,FALSE,1999,0,6490,8.333333,17,3,4,"350000-450000"
9124,"austin","Single Family",30.42728,-97.68264,2,FALSE,2000,0,6054,4.333333,13,3,4,"250000-350000"
14375,"austin","Single Family",30.30075,-97.72828,2,FALSE,1919,0,7405,7.333333,15,2,3,"650000+"
9099,"austin","Single Family",30.41761,-97.68407,2,FALSE,1995,1,9060,4.333333,13,3,4,"350000-450000"
71,"austin","Single Family",30.48805,-97.79401,0,FALSE,2013,1,15681.6,7.666667,14,3,4,"450000-650000"
8070,"austin","Single Family",30.50958,-97.74,1,FALSE,1985,1,5227,7,16,2,3,"0-250000"
11666,"austin","Single Family",30.31471,-97.67233,0,FALSE,1966,0,8276,3.333333,13,3,4,"450000-650000"
7942,"austin","Single Family",30.36094,-97.72753,0,FALSE,1967,0,10149,4,14,2,4,"350000-450000"
12399,"austin","Single Family",30.17427,-97.78787,2,FALSE,2008,0,5401,3.333333,13,2,3,"0-250000"
12244,"austin","Single Family",30.21078,-97.84836,4,FALSE,1983,0,6141,4.666667,14,3,3,"0-250000"
12824,"austin","Single Family",30.2102,-97.85416,2,FALSE,1994,0,6037,4.666667,14,2,3,"250000-350000"
9809,"austin","Single Family",30.27811,-97.69654,1,FALSE,1959,1,7666,3.333333,13,1,2,"350000-450000"
14008,"austin","Single Family",30.44194,-97.75692,2,FALSE,1975,0,9583,6,13,3,4,"350000-450000"
3159,"austin","Single Family",30.36809,-97.6889,0,FALSE,1981,0,8363,3.333333,14,2,3,"250000-350000"
5149,"austin","Single Family",30.16822,-97.88966,2,FALSE,2017,0,6708,7.333333,17,3,4,"450000-650000"
5667,"austin","Single Family",30.14146,-97.76967,2,TRUE,2009,2,5183,5.333333,15,3,4,"250000-350000"
8685,"austin","Single Family",30.42913,-97.71032,4,FALSE,1974,0,9321,6.666667,15,2,3,"250000-350000"
5261,"austin","Condo",30.15034,-97.83463,0,FALSE,2016,0,3955,5.666667,17,3,3,"250000-350000"
12709,"austin","Single Family",30.22942,-97.85153,2,FALSE,1983,1,8995,6,17,2,4,"350000-450000"
2872,"austin","Single Family",30.3656,-97.76678,0,FALSE,1966,0,9321,7,16,3,4,"650000+"
13452,"austin","Single Family",30.20101,-97.85571,2,FALSE,1999,0,5793,6.666667,16,3,3,"350000-450000"
5656,"austin","Single Family",30.14105,-97.76661,2,FALSE,2012,0,5227,5.333333,15,2,3,"0-250000"
8852,"austin","Single Family",30.42962,-97.70788,3,FALSE,1976,0,9147,6.666667,15,2,4,"350000-450000"
9091,"austin","Single Family",30.42357,-97.69267,2,FALSE,1977,2,10164,4.333333,13,2,3,"250000-350000"
13944,"austin","Condo",30.24306,-97.76193,1,FALSE,2017,0,5760,5,13,3,3,"450000-650000"
12565,"austin","Single Family",30.23527,-97.88264,2,FALSE,1972,1,13503.6,6.666667,17,2,4,"250000-350000"
9123,"austin","Single Family",30.42552,-97.68978,0,FALSE,1979,1,7536,4.333333,13,2,3,"250000-350000"
11542,"austin","Single Family",30.29651,-97.67831,2,FALSE,1965,0,8189,3,15,2,4,"350000-450000"
8148,"austin","Single Family",30.47207,-97.77792,0,FALSE,1976,1,12196.8,6,14,2,4,"250000-350000"
8092,"austin","Single Family",30.50126,-97.76081,0,FALSE,2004,1,8189,8.333333,16,3,4,"450000-650000"
14957,"austin","Single Family",30.34821,-97.72552,0,FALSE,1954,0,8712,7,16,2,3,"650000+"
6465,"austin","Single Family",30.18953,-97.82135,4,FALSE,2006,0,5575,4,13,3,4,"0-250000"
12124,"austin","Single Family",30.18801,-97.81646,2,FALSE,2003,1,5619,4,13,3,3,"0-250000"
12252,"austin","Single Family",30.20985,-97.86922,0,TRUE,1997,0,8537,8,17,2,3,"350000-450000"
14519,"austin","Single Family",30.30279,-97.72929,0,FALSE,1924,0,9801,7.333333,15,2,2,"650000+"
9318,"austin","Single Family",30.25755,-97.73605,2,FALSE,1941,1,6708,4.666667,14,1,1,"350000-450000"
13398,"austin","Single Family",30.18469,-97.90217,5,TRUE,2003,3,10628,8.666667,18,3,5,"350000-450000"
2258,"austin","Single Family",30.38278,-97.89029,2,FALSE,1999,2,6141,8.333333,17,3,4,"350000-450000"
5135,"austin","Single Family",30.20274,-97.8317,0,FALSE,1981,0,8102,4.666667,14,2,3,"250000-350000"
8877,"austin","Single Family",30.42493,-97.70656,2,FALSE,2006,0,6969,6.666667,15,2,3,"350000-450000"
1474,"austin","Single Family",30.1729,-97.90779,0,FALSE,2014,0,9931,9,18,4,4,"650000+"
9231,"austin","Condo",30.26563,-97.73779,2,FALSE,2004,0,217,6,16,3,2,"650000+"
7365,"austin","Single Family",30.17967,-97.79051,4,FALSE,1975,0,6621,3.333333,13,2,3,"250000-350000"
1852,"austin","Condo",30.39401,-97.82839,2,FALSE,2010,0,6368,7,16,2.5,3,"250000-350000"
75,"austin","Single Family",30.23677,-97.58176,0,FALSE,2016,0,5749,3,13,2,3,"0-250000"
14098,"austin","Single Family",30.46129,-97.78249,2,FALSE,1983,0,7274,6,14,3,3,"250000-350000"
14398,"austin","Condo",30.30009,-97.73428,0,FALSE,1982,0,522,7.333333,15,1,1,"0-250000"
6071,"austin","Single Family",30.37421,-97.88148,2,FALSE,1999,0,20473.2,8.333333,17,3,4,"450000-650000"
11190,"austin","Single Family",30.31233,-97.7179,0,FALSE,1938,0,5662,6.333333,16,1,2,"350000-450000"
5396,"austin","Single Family",30.24275,-97.90171,2,FALSE,2002,2,13068,6.666667,17,3,4,"450000-650000"
3514,"austin","Single Family",30.35564,-97.71753,0,FALSE,1960,0,8276,4,14,1,3,"250000-350000"
9207,"austin","Condo",30.28923,-97.74886,2,FALSE,1963,0,840,6,16,1,2,"250000-350000"
5579,"austin","Single Family",30.14576,-97.78061,0,FALSE,1999,0,8581,5.333333,15,4,4,"350000-450000"
13109,"austin","Single Family",30.28351,-97.77524,2,TRUE,2014,0,6403,7,16,4,4,"650000+"
6184,"austin","Single Family",30.24843,-97.78641,2,FALSE,1961,4,10454,6,16,3,4,"650000+"
11427,"austin","Single Family",30.30639,-97.68147,2,FALSE,1963,3,8276,5,15,2,4,"450000-650000"
2520,"austin","Single Family",30.43725,-97.81969,0,FALSE,1992,0,7927,8,15,2,4,"450000-650000"
4242,"austin","Single Family",30.30173,-97.64101,1,FALSE,1980,0,6098,3.333333,14,1,3,"0-250000"
5594,"austin","Single Family",30.37926,-97.88755,0,FALSE,1991,1,10759,8.333333,17,2,3,"350000-450000"
13509,"austin","Single Family",30.20536,-97.88083,0,FALSE,2003,0,8455,9,18,2.5,4,"450000-650000"
2567,"austin","Single Family",30.45947,-97.82025,2,FALSE,1982,0,8015,7.666667,14,2,3,"250000-350000"
6564,"austin","Single Family",30.20099,-97.84219,1,FALSE,1982,0,7405,4.666667,14,2,4,"250000-350000"
2416,"austin","Single Family",30.19565,-97.91273,0,FALSE,2013,0,13068,8.666667,18,4,5,"450000-650000"
930,"austin","Single Family",30.34771,-97.86649,2,FALSE,2019,0,11325.6,8,14,3,3,"650000+"
11082,"austin","Single Family",30.36569,-97.60963,2,FALSE,2002,0,6621,5,11,3,4,"250000-350000"
14093,"austin","Single Family",30.44538,-97.77421,1,FALSE,1995,2,6838,5.666667,12,3,4,"0-250000"
8383,"austin","Single Family",30.48847,-97.7539,4,TRUE,2018,2,7143,8,16,3,4,"650000+"
7324,"austin","Single Family",30.16359,-97.85791,2,FALSE,1982,0,12632.4,7.333333,17,2,3,"450000-650000"
12923,"austin","Single Family",30.18848,-97.90515,2,FALSE,2003,2,9670,8.666667,18,4,5,"450000-650000"
7266,"austin","Single Family",30.16783,-97.89326,2,TRUE,2017,3,6751,7.333333,17,2.5,4,"450000-650000"
5273,"austin","Single Family",30.16938,-97.89017,0,FALSE,2016,1,6490,7.333333,17,4,4,"450000-650000"
3866,"austin","Single Family",30.4207,-97.75155,0,FALSE,1984,0,8973,8.333333,16,2,3,"350000-450000"
3616,"austin","Single Family",30.35684,-97.71014,1,FALSE,1966,2,7361,4,14,2,3,"250000-350000"
5478,"austin","Single Family",30.18906,-97.75197,0,FALSE,1975,0,7230,3,12,2,3,"0-250000"
3292,"austin","Single Family",30.36448,-97.69011,0,FALSE,1972,1,6708,4.666667,14,2,3,"0-250000"
13420,"austin","Single Family",30.21512,-97.78864,0,FALSE,1972,1,15246,4,14,2,4,"0-250000"
6665,"austin","Single Family",30.19668,-97.82998,0,FALSE,1986,0,4878,4.666667,14,2,2,"0-250000"
406,"austin","Single Family",30.42257,-97.86127,2,FALSE,1993,1,6625,7,16,2,4,"450000-650000"
2528,"austin","Single Family",30.34965,-97.88847,0,FALSE,2007,0,23522.4,8.333333,17,4,5,"650000+"
7689,"austin","Single Family",30.40304,-97.64838,4,FALSE,1993,0,9278,3,14,3,4,"250000-350000"
13655,"austin","Single Family",30.25546,-97.77048,0,FALSE,2018,1,5967,6.666667,16,4,3,"450000-650000"
13586,"austin","Single Family",30.20464,-97.88105,0,FALSE,2001,0,8712,9,18,3,4,"450000-650000"
6542,"austin","Single Family",30.20496,-97.84565,1,FALSE,1985,1,6664,4.666667,14,2,3,"250000-350000"
62,"austin","Single Family",30.24005,-97.58736,2,FALSE,2003,0,5314,3,13,2,3,"0-250000"
7579,"austin","Single Family",30.14724,-97.85198,0,FALSE,2015,0,11761.2,7.333333,17,2,3,"250000-350000"
11047,"austin","Single Family",30.35939,-97.61466,0,FALSE,2015,1,7143,5,11,4,4,"350000-450000"
6357,"austin","Single Family",30.21171,-97.84019,0,FALSE,1982,0,9191,4.666667,14,2,3,"250000-350000"
1010,"austin","Single Family",30.44168,-97.79449,0,FALSE,1976,2,14374.8,8.666667,16,2,3,"450000-650000"
10705,"austin","Single Family",30.23188,-97.77225,1,TRUE,2015,0,6969,3,14,3,3,"650000+"
13734,"austin","Single Family",30.25056,-97.78173,0,FALSE,1960,0,9583,6,16,2,3,"650000+"
13274,"austin","Single Family",30.28662,-97.75877,0,FALSE,1940,0,12632.4,7,16,6,4,"650000+"
3156,"austin","Single Family",30.35672,-97.66383,2,FALSE,2018,1,4748,4.333333,12,2,3,"250000-350000"
13237,"austin","Single Family",30.19926,-97.86163,0,FALSE,1999,1,5880,6.666667,16,2,3,"250000-350000"
2432,"austin","Single Family",30.18571,-97.92805,3,FALSE,2014,0,14810.4,8,18,4,4,"650000+"
9665,"austin","Single Family",30.28387,-97.69631,0,TRUE,2014,0,7884,6.666667,15,3,4,"650000+"
420,"austin","Single Family",30.39309,-97.80466,0,FALSE,1996,0,14374.8,7,17,3,3,"650000+"
7610,"austin","Single Family",30.15004,-97.86543,0,FALSE,1992,0,66646.8,7.333333,17,3,4,"450000-650000"
3823,"austin","Single Family",30.41927,-97.77155,2,FALSE,1984,0,15681.6,8.333333,16,2,3,"450000-650000"
12052,"austin","Single Family",30.17439,-97.81777,4,TRUE,2012,2,7666,3.333333,14,3,3,"250000-350000"
872,"austin","Single Family",30.34468,-97.82176,0,TRUE,2007,0,26571.6,7,16,4,5,"650000+"
4058,"austin","Single Family",30.22454,-97.69273,2,FALSE,2005,1,4399,4.333333,14,3,4,"250000-350000"
7264,"austin","Single Family",30.15112,-97.81467,2,FALSE,1988,3,20037.6,3.333333,14,2,4,"350000-450000"
4088,"austin","Single Family",30.22922,-97.70038,0,FALSE,1949,0,6098,3.333333,11,1,1,"0-250000"
3240,"austin","Single Family",30.36528,-97.66496,0,FALSE,1979,0,10890,4.333333,12,3,4,"250000-350000"
7428,"austin","Single Family",30.14241,-97.84911,0,FALSE,2011,0,7840,7.333333,17,3.5,4,"350000-450000"
11226,"austin","Townhouse",30.294,-97.70385,2,FALSE,2008,3,2482,6.666667,15,3,4,"450000-650000"
10695,"austin","Condo",30.23231,-97.7844,0,FALSE,2014,0,5344,4,12,3,3,"450000-650000"
9227,"austin","Single Family",30.29091,-97.75504,3,FALSE,1964,0,11761.2,7,16,5,4,"650000+"
416,"austin","Single Family",30.29962,-97.89528,0,FALSE,1987,0,13939.2,9.333333,14,3,4,"650000+"
9999,"austin","Single Family",30.29019,-97.6817,1,TRUE,1956,0,12632.4,5,15,2,3,"450000-650000"
3890,"austin","Single Family",30.41052,-97.73757,0,FALSE,1974,0,7274,6.666667,15,2,4,"250000-350000"
4835,"austin","Single Family",30.24935,-97.88132,0,FALSE,2010,0,17859.6,6,17,4,5,"450000-650000"
280,"austin","Single Family",30.34088,-97.88216,1,FALSE,1965,0,41817.6,8,14,1,2,"450000-650000"
5413,"austin","Condo",30.22865,-97.77167,2,FALSE,1980,1,2282,3,14,2,2,"250000-350000"
5548,"austin","Single Family",30.14865,-97.73819,2,FALSE,2009,1,4965,5.333333,15,3,3,"250000-350000"
14911,"austin","Single Family",30.35001,-97.73779,2,FALSE,1963,3,9626,6.666667,16,2,3,"350000-450000"
2243,"austin","Single Family",30.38047,-97.85299,2,TRUE,1994,0,10672,7,16,4,5,"450000-650000"
9080,"austin","Single Family",30.41914,-97.69014,2,FALSE,1982,0,7492,4.333333,13,2,3,"0-250000"
3036,"austin","Single Family",30.38033,-97.70902,2,FALSE,1978,0,8929,3.666667,14,2,3,"0-250000"
12381,"austin","Single Family",30.21082,-97.8677,0,FALSE,1995,1,7230,8,17,2,4,"350000-450000"
6229,"austin","Single Family",30.26716,-97.79089,2,FALSE,1990,1,10454,9,14,3,4,"650000+"
6834,"austin","Single Family",30.18778,-97.78805,0,FALSE,1974,0,7143,3.333333,13,2,3,"250000-350000"
4342,"austin","Single Family",30.18313,-97.97957,3,FALSE,2015,3,9844,6,16,3,4,"450000-650000"
6345,"austin","Single Family",30.23721,-97.88602,2,FALSE,1972,0,12196.8,6.666667,17,3,4,"350000-450000"
14992,"austin","Single Family",30.33854,-97.73509,2,FALSE,1950,0,6969,7,16,1,2,"250000-350000"
14578,"austin","Single Family",30.33274,-97.76109,4,TRUE,1955,0,13939.2,7,16,4,4,"650000+"
4170,"austin","Single Family",30.34662,-97.61017,0,FALSE,1994,0,6599,5,11,2,3,"250000-350000"
2915,"austin","Single Family",30.36541,-97.7676,2,FALSE,2014,1,10062,7,16,4,4,"650000+"
605,"austin","Single Family",30.29441,-97.87634,0,FALSE,2006,0,12632.4,5.666667,16,4,5,"650000+"
5030,"austin","Single Family",30.15686,-97.84142,1,FALSE,2001,0,6534,4.666667,15,2,3,"250000-350000"
9147,"austin","Single Family",30.42549,-97.68105,0,FALSE,2001,0,6969,4.333333,13,3,4,"250000-350000"
1441,"austin","Single Family",30.34526,-97.85867,3,TRUE,2010,2,52272,8,14,5,3,"650000+"
11944,"austin","Single Family",30.17831,-97.82881,0,FALSE,1983,0,9278,5,15,2,3,"250000-350000"
14872,"austin","Townhouse",30.34805,-97.75301,2,FALSE,1972,0,1655,7,16,3,3,"250000-350000"
14195,"austin","Single Family",30.45243,-97.78228,6,FALSE,1975,4,13068,5.333333,12,2,3,"250000-350000"
11581,"austin","Single Family",30.32111,-97.67027,2,FALSE,1969,2,25700.4,3.333333,13,2,4,"450000-650000"
1973,"austin","Single Family",30.18848,-97.92411,2,FALSE,2007,0,6751,8,18,3,4,"450000-650000"
3555,"austin","Single Family",30.37556,-97.70087,4,TRUE,1972,0,8581,3.666667,14,3,4,"350000-450000"
2024,"austin","Single Family",30.17562,-97.76373,0,FALSE,1995,0,7405,4,14,2,3,"0-250000"
11932,"austin","Multiple Occupancy",30.17626,-97.83421,2,FALSE,1984,0,8624,5,15,4,4,"250000-350000"
9256,"austin","Single Family",30.2716,-97.72781,1,FALSE,1930,0,3789,5,11,2,3,"450000-650000"
1547,"austin","Single Family",30.34664,-97.91232,2,FALSE,2008,0,7405,8.333333,17,4,4,"450000-650000"
14149,"austin","Single Family",30.4562,-97.78046,0,FALSE,1975,0,12632.4,5.333333,12,2,3,"0-250000"
8600,"austin","Single Family",30.41138,-97.7306,2,FALSE,1981,0,10890,6.666667,15,2,3,"250000-350000"
4106,"austin","Single Family",30.23524,-97.6959,4,FALSE,1946,0,9757,3.333333,11,1,3,"250000-350000"
8074,"austin","Single Family",30.50107,-97.78205,0,FALSE,2003,1,9147,8.333333,16,2,3,"350000-450000"
4989,"austin","Single Family",30.18075,-97.83379,4,FALSE,1984,1,5662,5,15,1,2,"250000-350000"
3552,"austin","Single Family",30.35015,-97.72419,4,FALSE,1956,3,8319,7,16,2,3,"650000+"
7697,"austin","Single Family",30.38148,-97.66,0,FALSE,1983,0,6098,3.666667,13,2,3,"0-250000"
13048,"austin","Single Family",30.18333,-97.88882,2,FALSE,2000,3,7623,9,18,4,4,"450000-650000"
9012,"austin","Single Family",30.46113,-97.6836,5,FALSE,1998,1,5388,5.666667,14,3,3,"250000-350000"
13901,"austin","Single Family",30.24555,-97.75532,3,FALSE,2000,0,6969,4.666667,14,3,3,"650000+"
13301,"austin","Single Family",30.20536,-97.86851,0,FALSE,2001,0,9147,8,17,3,4,"350000-450000"
5432,"austin","Single Family",30.23648,-97.77228,2,FALSE,2009,0,3615,3.666667,12,3,3,"450000-650000"
7162,"manchaca","Single Family",30.13927,-97.8028,2,FALSE,2016,1,8807,3.666667,15,3,3,"250000-350000"
9919,"austin","Single Family",30.2819,-97.67995,1,FALSE,1971,0,5820,3.333333,13,1,3,"250000-350000"
10985,"austin","Single Family",30.35427,-97.61478,0,FALSE,1988,0,8145,5,11,2,3,"0-250000"
9395,"austin","Single Family",30.25482,-97.73223,0,FALSE,1921,0,7884,4.666667,14,2,2,"350000-450000"
11267,"austin","Single Family",30.31358,-97.71835,0,FALSE,1936,0,6185,6.333333,16,1,2,"250000-350000"
9431,"austin","Single Family",30.24531,-97.7503,0,FALSE,1945,0,7405,4.333333,14,2,2,"650000+"
14790,"austin","Condo",30.29467,-97.74387,0,FALSE,1983,0,827,6,16,2,2,"250000-350000"
868,"austin","Single Family",30.27894,-97.62605,0,FALSE,2014,0,4399,3.666667,11,2,3,"0-250000"
8150,"austin","Single Family",30.47763,-97.78239,2,FALSE,2018,1,2151,6,14,4,3,"450000-650000"
12272,"austin","Single Family",30.22141,-97.8549,2,FALSE,1984,2,8973,6,17,2,3,"450000-650000"
2688,"austin","Single Family",30.4428,-97.80582,0,FALSE,1975,0,15681.6,8.666667,16,3,3,"450000-650000"
5593,"austin","Single Family",30.14049,-97.76969,0,FALSE,2006,0,5183,5.333333,15,3,3,"0-250000"
5869,"austin","Single Family",30.3743,-97.85005,0,FALSE,1993,1,10890,7,16,4,4,"650000+"
6146,"austin","Single Family",30.25225,-97.78765,0,FALSE,1973,3,10890,6,16,2,3,"650000+"
2762,"austin","Single Family",30.3915,-97.69915,2,FALSE,1982,0,11325.6,4,13,3,4,"450000-650000"
1839,"austin","Single Family",30.30313,-97.89021,0,FALSE,1992,0,14374.8,9.333333,14,4,5,"650000+"
4973,"austin","Single Family",30.18055,-97.83647,0,FALSE,1994,0,7797,5,15,3,4,"250000-350000"
8586,"austin","Single Family",30.42412,-97.78024,0,FALSE,1975,1,18295.2,9,16,2,3,"350000-450000"
5814,"austin","Single Family",30.36245,-97.86078,0,TRUE,2000,0,14374.8,7,16,4,4,"650000+"
2539,"austin","Single Family",30.34907,-97.85842,6,FALSE,2017,0,12196.8,8,14,4,4,"650000+"
5429,"austin","Single Family",30.22981,-97.76128,1,FALSE,1963,0,6534,3,14,1,2,"350000-450000"
6880,"austin","Single Family",30.18232,-97.80934,2,FALSE,1994,4,7403,3.333333,14,3,4,"350000-450000"
12298,"austin","Single Family",30.21955,-97.85223,2,FALSE,1979,3,9496,6,17,2,4,"450000-650000"
8855,"austin","Single Family",30.41928,-97.72229,0,FALSE,1983,2,7535,6.666667,15,3,4,"450000-650000"
5373,"austin","Single Family",30.27784,-97.8729,0,FALSE,2006,0,34848,5.666667,16,7,5,"650000+"
9720,"austin","Single Family",30.26688,-97.71889,0,FALSE,1931,2,1471,5,11,3,3,"350000-450000"
7974,"austin","Single Family",30.35998,-97.7275,0,FALSE,1966,0,10149,4,14,2,3,"450000-650000"
10084,"austin","Single Family",30.25305,-97.71832,0,FALSE,1938,0,6403,4,11,1,3,"450000-650000"
13891,"austin","Single Family",30.24806,-97.75848,0,FALSE,2018,0,4399,5,13,4,4,"650000+"
11768,"austin","Single Family",30.33261,-97.7145,0,FALSE,1962,0,8712,5.666667,13,1,3,"350000-450000"
5148,"austin","Single Family",30.19424,-97.81401,2,FALSE,1978,0,8232,4,13,2,4,"350000-450000"
15170,"austin","Single Family",30.27693,-97.70152,1,FALSE,1955,2,5227,6.666667,15,1,2,"350000-450000"
12735,"austin","Single Family",30.21181,-97.88971,0,FALSE,1996,1,12196.8,9,18,3,4,"450000-650000"
10913,"austin","Single Family",30.37496,-97.64774,0,FALSE,2009,0,6499,4.333333,12,2,4,"250000-350000"
10503,"austin","Single Family",30.20325,-97.78331,0,FALSE,1971,0,6926,4,14,1,3,"250000-350000"
7333,"austin","Single Family",30.14962,-97.80827,2,FALSE,2001,0,6795,3.666667,15,2,3,"0-250000"
12057,"austin","Single Family",30.15961,-97.83646,0,FALSE,1999,0,5009,4.666667,15,2,3,"0-250000"
10092,"austin","Single Family",30.25582,-97.72472,0,FALSE,1908,1,6751,4,11,2,3,"650000+"
12048,"austin","Condo",30.16534,-97.82436,0,FALSE,2008,0,9735,5,15,3,3,"250000-350000"
7126,"austin","Single Family",30.17341,-97.79517,2,FALSE,1998,0,6621,3.333333,13,2.5,4,"250000-350000"
9494,"austin","Single Family",30.2563,-97.73347,0,FALSE,1928,0,5706,4.666667,14,1,3,"450000-650000"
7866,"austin","Single Family",30.35822,-97.74377,0,FALSE,1968,0,8668,6.666667,16,2,3,"450000-650000"
3639,"austin","Single Family",30.37326,-97.70867,2,FALSE,1970,0,9888,3.666667,14,2,3,"350000-450000"
5058,"austin","Single Family",30.15552,-97.83998,2,FALSE,2001,0,6969,4.666667,15,3,4,"250000-350000"
7542,"austin","Single Family",30.16441,-97.86577,2,FALSE,1977,1,22215.6,7.333333,17,2,4,"350000-450000"
905,"del valle","Single Family",30.17112,-97.62848,0,FALSE,2006,0,4399,3.333333,14,2,3,"0-250000"
4234,"austin","Single Family",30.34443,-97.61098,2,FALSE,1996,0,8363,5,11,2,3,"0-250000"
11533,"austin","Single Family",30.29805,-97.68363,0,FALSE,1967,0,9016,3,15,2,3,"350000-450000"
13049,"austin","Single Family",30.20015,-97.85303,0,FALSE,1989,2,6796,6.666667,16,3,4,"350000-450000"
6202,"austin","Single Family",30.24686,-97.83951,0,FALSE,1999,0,8712,5.666667,16,2,3,"650000+"
10324,"austin","Single Family",30.18867,-97.7547,0,FALSE,1976,1,9539,3,12,2,3,"0-250000"
4272,"austin","Single Family",30.18287,-97.98809,4,FALSE,2018,1,8276,6,16,3,4,"450000-650000"
7315,"austin","Single Family",30.17996,-97.79225,0,FALSE,1977,0,6490,3.333333,13,3,3,"250000-350000"
2319,"austin","Single Family",30.15389,-97.75426,0,FALSE,2017,2,4660,5.333333,15,3,3,"250000-350000"
10237,"austin","Single Family",30.26267,-97.70882,1,FALSE,1953,0,7971,3.333333,11,1,2,"250000-350000"
14700,"austin","Single Family",30.31066,-97.7262,3,TRUE,2017,3,6969,7.333333,15,3,4,"650000+"
9498,"austin","Single Family",30.24561,-97.7421,4,FALSE,1932,2,6882,4.333333,14,3,3,"650000+"
