"VID","date","year","month","day","power"
2703900,2015-01-07 01:30:00,2015,1,7,0.01
2703900,2015-01-07 01:45:00,2015,1,7,0
2703900,2015-01-07 02:00:00,2015,1,7,0
2703900,2015-01-07 02:15:00,2015,1,7,0
2703900,2015-01-07 02:30:00,2015,1,7,0
2703900,2015-01-07 02:45:00,2015,1,7,0
2703900,2015-01-07 03:00:00,2015,1,7,0.01
2703900,2015-01-07 03:15:00,2015,1,7,0
2703900,2015-01-07 03:30:00,2015,1,7,0
2703900,2015-01-07 03:45:00,2015,1,7,0
2703900,2015-01-07 04:00:00,2015,1,7,0
2703900,2015-01-07 04:15:00,2015,1,7,0
2703900,2015-01-07 04:30:00,2015,1,7,0.02
2703900,2015-01-07 04:45:00,2015,1,7,0
2703900,2015-01-07 05:00:00,2015,1,7,0
2703900,2015-01-07 05:15:00,2015,1,7,0.53
2703900,2015-01-07 05:30:00,2015,1,7,1.15
2703900,2015-01-07 05:45:00,2015,1,7,0
2703900,2015-01-07 06:00:00,2015,1,7,0.01
2703900,2015-01-07 06:15:00,2015,1,7,0.01
2703900,2015-01-07 06:30:00,2015,1,7,0.03
2703900,2015-01-07 06:45:00,2015,1,7,0.01
2703900,2015-01-07 07:00:00,2015,1,7,0
2703900,2015-01-07 07:15:00,2015,1,7,0
2703900,2015-01-07 07:30:00,2015,1,7,0
2703900,2015-01-07 07:45:00,2015,1,7,0
2703900,2015-01-07 08:00:00,2015,1,7,0
2703900,2015-01-07 08:15:00,2015,1,7,0
2703900,2015-01-07 08:30:00,2015,1,7,0
2703900,2015-01-07 08:45:00,2015,1,7,0
2703900,2015-01-07 09:00:00,2015,1,7,0.01
2703900,2015-01-07 09:15:00,2015,1,7,0
2703900,2015-01-07 09:30:00,2015,1,7,0.01
2703900,2015-01-07 09:45:00,2015,1,7,0
2703900,2015-01-07 10:00:00,2015,1,7,0
2703900,2015-01-07 10:15:00,2015,1,7,0
2703900,2015-01-07 10:30:00,2015,1,7,0
2703900,2015-01-07 10:45:00,2015,1,7,0
2703900,2015-01-07 11:00:00,2015,1,7,0
2703900,2015-01-07 11:15:00,2015,1,7,0
2703900,2015-01-07 11:30:00,2015,1,7,0.01
2703900,2015-01-07 11:45:00,2015,1,7,0
2703900,2015-01-07 12:00:00,2015,1,7,0.01
2703900,2015-01-07 12:15:00,2015,1,7,0
2703900,2015-01-07 12:30:00,2015,1,7,0
2703900,2015-01-07 12:45:00,2015,1,7,0
2703900,2015-01-07 13:00:00,2015,1,7,0
2703900,2015-01-07 13:15:00,2015,1,7,0
2703900,2015-01-07 13:30:00,2015,1,7,0
2703900,2015-01-07 13:45:00,2015,1,7,0
2703900,2015-01-07 14:00:00,2015,1,7,0.02
2703900,2015-01-07 14:15:00,2015,1,7,0
2703900,2015-01-07 14:30:00,2015,1,7,0
2703900,2015-01-07 14:45:00,2015,1,7,0
2703900,2015-01-07 15:00:00,2015,1,7,0
2703900,2015-01-07 15:15:00,2015,1,7,0
2703900,2015-01-07 15:30:00,2015,1,7,0
2703900,2015-01-07 15:45:00,2015,1,7,0.08
2703900,2015-01-07 16:00:00,2015,1,7,0.01
2703900,2015-01-07 16:15:00,2015,1,7,0
2703900,2015-01-07 16:30:00,2015,1,7,0.01
2703900,2015-01-07 16:45:00,2015,1,7,0
2703900,2015-01-07 17:00:00,2015,1,7,0
2703900,2015-01-07 17:15:00,2015,1,7,0
2703900,2015-01-07 17:30:00,2015,1,7,0
2703900,2015-01-07 17:45:00,2015,1,7,0.01
2703900,2015-01-07 18:00:00,2015,1,7,0
2703900,2015-01-07 18:15:00,2015,1,7,0
2703900,2015-01-07 18:30:00,2015,1,7,0
2703900,2015-01-07 18:45:00,2015,1,7,0
2703900,2015-01-07 19:00:00,2015,1,7,0
2703900,2015-01-07 19:15:00,2015,1,7,0
2703900,2015-01-07 19:30:00,2015,1,7,0.01
2703900,2015-01-07 19:45:00,2015,1,7,0
2703900,2015-01-07 20:00:00,2015,1,7,0
2703900,2015-01-07 20:15:00,2015,1,7,0
2703900,2015-01-07 20:30:00,2015,1,7,0
2703900,2015-01-07 20:45:00,2015,1,7,0
2703900,2015-01-07 21:00:00,2015,1,7,0.01
2703900,2015-01-07 21:15:00,2015,1,7,0
2703900,2015-01-07 21:30:00,2015,1,7,0
2703900,2015-01-07 21:45:00,2015,1,7,0
2703900,2015-01-07 22:00:00,2015,1,7,0
2703900,2015-01-07 22:15:00,2015,1,7,0
2703900,2015-01-07 22:30:00,2015,1,7,0
2703900,2015-01-07 22:45:00,2015,1,7,0
2703900,2015-01-07 23:00:00,2015,1,7,0
2703900,2015-01-07 23:15:00,2015,1,7,0
2703900,2015-01-07 23:30:00,2015,1,7,0.14
2703900,2015-01-07 23:45:00,2015,1,7,1.92
7527928,2015-01-01 00:00:00,2015,1,1,0.12
7527928,2015-01-01 00:15:00,2015,1,1,0.11
7527928,2015-01-01 00:30:00,2015,1,1,0.92
7527928,2015-01-01 00:45:00,2015,1,1,1.05
7527928,2015-01-01 01:00:00,2015,1,1,1.24
7527928,2015-01-01 01:15:00,2015,1,1,1.85
7527928,2015-01-01 01:30:00,2015,1,1,1.14
7527928,2015-01-01 01:45:00,2015,1,1,1.71
7527928,2015-01-01 02:00:00,2015,1,1,1.27
7527928,2015-01-01 02:15:00,2015,1,1,1.51
7527928,2015-01-01 02:30:00,2015,1,1,2.18
7527928,2015-01-01 02:45:00,2015,1,1,2
7527928,2015-01-01 03:00:00,2015,1,1,1.17
7527928,2015-01-01 03:15:00,2015,1,1,1.11
7527928,2015-01-01 03:30:00,2015,1,1,1.3
7527928,2015-01-01 03:45:00,2015,1,1,1.47
7527928,2015-01-01 04:00:00,2015,1,1,1.35
7527928,2015-01-01 04:15:00,2015,1,1,1.26
7527928,2015-01-01 04:30:00,2015,1,1,1.42
7527928,2015-01-01 04:45:00,2015,1,1,0.44
7527928,2015-01-01 05:00:00,2015,1,1,0.18
7527928,2015-01-01 05:15:00,2015,1,1,1
7527928,2015-01-01 05:30:00,2015,1,1,1.01
7527928,2015-01-01 05:45:00,2015,1,1,0.03
7527928,2015-01-01 06:00:00,2015,1,1,0.02
7527928,2015-01-01 06:15:00,2015,1,1,0.1
7527928,2015-01-01 06:30:00,2015,1,1,0.31
7527928,2015-01-01 06:45:00,2015,1,1,0.27
7527928,2015-01-01 07:00:00,2015,1,1,0.77
7527928,2015-01-01 07:15:00,2015,1,1,0.53
7527928,2015-01-01 07:30:00,2015,1,1,1.08
7527928,2015-01-01 07:45:00,2015,1,1,0.55
7527928,2015-01-01 08:00:00,2015,1,1,0.17
7527928,2015-01-01 08:15:00,2015,1,1,1.07
7527928,2015-01-01 08:30:00,2015,1,1,1.23
7527928,2015-01-01 08:45:00,2015,1,1,0.07
7527928,2015-01-01 09:00:00,2015,1,1,0.04
7527928,2015-01-01 09:15:00,2015,1,1,0.25
7527928,2015-01-01 09:30:00,2015,1,1,0.48
7527928,2015-01-01 09:45:00,2015,1,1,0.21
7527928,2015-01-01 10:00:00,2015,1,1,0.46
7527928,2015-01-01 10:15:00,2015,1,1,0.18
7527928,2015-01-01 10:30:00,2015,1,1,0.31
7527928,2015-01-01 10:45:00,2015,1,1,0.56
7527928,2015-01-01 11:00:00,2015,1,1,1.07
7527928,2015-01-01 11:15:00,2015,1,1,0.85
7527928,2015-01-01 11:30:00,2015,1,1,0.1
7527928,2015-01-01 11:45:00,2015,1,1,0.05
7527928,2015-01-01 12:00:00,2015,1,1,0.18
7527928,2015-01-01 12:15:00,2015,1,1,0.46
7527928,2015-01-01 12:30:00,2015,1,1,0.03
7527928,2015-01-01 12:45:00,2015,1,1,0.86
7527928,2015-01-01 13:00:00,2015,1,1,0.05
7527928,2015-01-01 13:15:00,2015,1,1,0.55
7527928,2015-01-01 13:30:00,2015,1,1,0.05
7527928,2015-01-01 13:45:00,2015,1,1,0.66
7527928,2015-01-01 14:00:00,2015,1,1,1.03
7527928,2015-01-01 14:15:00,2015,1,1,1.18
7527928,2015-01-01 14:30:00,2015,1,1,0.86
7527928,2015-01-01 14:45:00,2015,1,1,0.05
7527928,2015-01-01 15:00:00,2015,1,1,0.63
7527928,2015-01-01 15:15:00,2015,1,1,0.29
7527928,2015-01-01 15:30:00,2015,1,1,0.38
7527928,2015-01-01 15:45:00,2015,1,1,0.5
7527928,2015-01-01 16:00:00,2015,1,1,0.23
7527928,2015-01-01 16:15:00,2015,1,1,0.51
7527928,2015-01-01 16:30:00,2015,1,1,0.19
7527928,2015-01-01 16:45:00,2015,1,1,1.01
7527928,2015-01-01 17:00:00,2015,1,1,1.09
7527928,2015-01-01 17:15:00,2015,1,1,0.14
7527928,2015-01-01 17:30:00,2015,1,1,0.05
7527928,2015-01-01 17:45:00,2015,1,1,0.49
7527928,2015-01-01 18:00:00,2015,1,1,0.17
7527928,2015-01-01 18:15:00,2015,1,1,0.51
7527928,2015-01-01 18:30:00,2015,1,1,0.14
7527928,2015-01-01 18:45:00,2015,1,1,0.53
7527928,2015-01-01 19:00:00,2015,1,1,0.09
7527928,2015-01-01 19:15:00,2015,1,1,0.59
7527928,2015-01-01 19:30:00,2015,1,1,1.07
7527928,2015-01-01 19:45:00,2015,1,1,1
7527928,2015-01-01 20:00:00,2015,1,1,0.08
7527928,2015-01-01 20:15:00,2015,1,1,0.07
7527928,2015-01-01 20:30:00,2015,1,1,0.06
7527928,2015-01-01 20:45:00,2015,1,1,0.47
7527928,2015-01-01 21:00:00,2015,1,1,0.06
7527928,2015-01-01 21:15:00,2015,1,1,0.44
7527928,2015-01-01 21:30:00,2015,1,1,0.16
7527928,2015-01-01 21:45:00,2015,1,1,0.27
7527928,2015-01-01 22:00:00,2015,1,1,0.35
7527928,2015-01-01 22:15:00,2015,1,1,1.02
7527928,2015-01-01 22:30:00,2015,1,1,1.09
7527928,2015-01-01 22:45:00,2015,1,1,0.09
7527928,2015-01-01 23:00:00,2015,1,1,0.05
7527928,2015-01-01 23:15:00,2015,1,1,0.07
7527928,2015-01-01 23:30:00,2015,1,1,0.43
7527928,2015-01-01 23:45:00,2015,1,1,0.03
7527928,2015-01-02 00:00:00,2015,1,2,0.62
7527928,2015-01-02 00:15:00,2015,1,2,0.28
7527928,2015-01-02 00:30:00,2015,1,2,0.33
7527928,2015-01-02 00:45:00,2015,1,2,0.22
7527928,2015-01-02 01:00:00,2015,1,2,0.49
7527928,2015-01-02 01:15:00,2015,1,2,2.18
7527928,2015-01-02 01:30:00,2015,1,2,2.31
7527928,2015-01-02 01:45:00,2015,1,2,1.22
7527928,2015-01-02 02:00:00,2015,1,2,1.13
7527928,2015-01-02 02:15:00,2015,1,2,1.12
7527928,2015-01-02 02:30:00,2015,1,2,1.52
7527928,2015-01-02 02:45:00,2015,1,2,1.15
7527928,2015-01-02 03:00:00,2015,1,2,1.93
7527928,2015-01-02 03:15:00,2015,1,2,1.28
7527928,2015-01-02 03:30:00,2015,1,2,1.78
7527928,2015-01-02 03:45:00,2015,1,2,1.4
7527928,2015-01-02 04:00:00,2015,1,2,1.62
7527928,2015-01-02 04:15:00,2015,1,2,2.23
7527928,2015-01-02 04:30:00,2015,1,2,1.82
7527928,2015-01-02 04:45:00,2015,1,2,0.04
7527928,2015-01-02 05:00:00,2015,1,2,0.04
7527928,2015-01-02 05:15:00,2015,1,2,0.02
7527928,2015-01-02 05:30:00,2015,1,2,0.47
7527928,2015-01-02 05:45:00,2015,1,2,0.03
7527928,2015-01-02 06:00:00,2015,1,2,0.66
7527928,2015-01-02 06:15:00,2015,1,2,0.04
7527928,2015-01-02 06:30:00,2015,1,2,0.85
7527928,2015-01-02 06:45:00,2015,1,2,0.25
7527928,2015-01-02 07:00:00,2015,1,2,0.4
7527928,2015-01-02 07:15:00,2015,1,2,1.09
7527928,2015-01-02 07:30:00,2015,1,2,1.38
7527928,2015-01-02 07:45:00,2015,1,2,0.16
7527928,2015-01-02 08:00:00,2015,1,2,0.06
7527928,2015-01-02 08:15:00,2015,1,2,0.47
7527928,2015-01-02 08:30:00,2015,1,2,0.24
7527928,2015-01-02 08:45:00,2015,1,2,0.41
7527928,2015-01-02 09:00:00,2015,1,2,0.43
7527928,2015-01-02 09:15:00,2015,1,2,0.23
7527928,2015-01-02 09:30:00,2015,1,2,0.54
7527928,2015-01-02 09:45:00,2015,1,2,0.12
7527928,2015-01-02 10:00:00,2015,1,2,1
7527928,2015-01-02 10:15:00,2015,1,2,1.22
7527928,2015-01-02 10:30:00,2015,1,2,0.17
7527928,2015-01-02 10:45:00,2015,1,2,0.03
7527928,2015-01-02 11:00:00,2015,1,2,0.19
7527928,2015-01-02 11:15:00,2015,1,2,0.83
7527928,2015-01-02 11:30:00,2015,1,2,0.28
7527928,2015-01-02 11:45:00,2015,1,2,0.76
7527928,2015-01-02 12:00:00,2015,1,2,0.04
7527928,2015-01-02 12:15:00,2015,1,2,0.58
7527928,2015-01-02 12:30:00,2015,1,2,0.3
7527928,2015-01-02 12:45:00,2015,1,2,0.34
7527928,2015-01-02 13:00:00,2015,1,2,1.08
7527928,2015-01-02 13:15:00,2015,1,2,1.16
7527928,2015-01-02 13:30:00,2015,1,2,0.02
7527928,2015-01-02 13:45:00,2015,1,2,0.03
7527928,2015-01-02 14:00:00,2015,1,2,0.02
7527928,2015-01-02 14:15:00,2015,1,2,0.49
7527928,2015-01-02 14:30:00,2015,1,2,0.06
7527928,2015-01-02 14:45:00,2015,1,2,0.56
7527928,2015-01-02 15:00:00,2015,1,2,0.06
7527928,2015-01-02 15:15:00,2015,1,2,0.56
7527928,2015-01-02 15:30:00,2015,1,2,0.06
7527928,2015-01-02 15:45:00,2015,1,2,0.96
7527928,2015-01-02 16:00:00,2015,1,2,1.15
7527928,2015-01-02 16:15:00,2015,1,2,0.21
7527928,2015-01-02 16:30:00,2015,1,2,0.03
7527928,2015-01-02 16:45:00,2015,1,2,0.07
7527928,2015-01-02 17:00:00,2015,1,2,0.73
7527928,2015-01-02 17:15:00,2015,1,2,0.18
7527928,2015-01-02 17:30:00,2015,1,2,0.63
7527928,2015-01-02 17:45:00,2015,1,2,0.31
7527928,2015-01-02 18:00:00,2015,1,2,0.36
7527928,2015-01-02 18:15:00,2015,1,2,0.54
7527928,2015-01-02 18:30:00,2015,1,2,0.18
7527928,2015-01-02 18:45:00,2015,1,2,1.03
7527928,2015-01-02 19:00:00,2015,1,2,1.21
7527928,2015-01-02 19:15:00,2015,1,2,0.16
7527928,2015-01-02 19:30:00,2015,1,2,0.06
7527928,2015-01-02 19:45:00,2015,1,2,0.12
7527928,2015-01-02 20:00:00,2015,1,2,0.67
7527928,2015-01-02 20:15:00,2015,1,2,0.07
7527928,2015-01-02 20:30:00,2015,1,2,0.81
7527928,2015-01-02 20:45:00,2015,1,2,0.14
7527928,2015-01-02 21:00:00,2015,1,2,0.78
7527928,2015-01-02 21:15:00,2015,1,2,0.13
7527928,2015-01-02 21:30:00,2015,1,2,0.53
7527928,2015-01-02 21:45:00,2015,1,2,1.09
7527928,2015-01-02 22:00:00,2015,1,2,1.1
7527928,2015-01-02 22:15:00,2015,1,2,0.1
7527928,2015-01-02 22:30:00,2015,1,2,0.03
7527928,2015-01-02 22:45:00,2015,1,2,0.56
7527928,2015-01-02 23:00:00,2015,1,2,0.62
7527928,2015-01-02 23:15:00,2015,1,2,0.04
7527928,2015-01-02 23:30:00,2015,1,2,0.97
7527928,2015-01-02 23:45:00,2015,1,2,0.03
7527928,2015-01-03 00:00:00,2015,1,3,0.61
7527928,2015-01-03 00:15:00,2015,1,3,0.38
7527928,2015-01-03 00:30:00,2015,1,3,0.24
7527928,2015-01-03 00:45:00,2015,1,3,1.02
7527928,2015-01-03 01:00:00,2015,1,3,1.29
7527928,2015-01-03 01:15:00,2015,1,3,1.4
7527928,2015-01-03 01:30:00,2015,1,3,1.1
7527928,2015-01-03 01:45:00,2015,1,3,1.65
7527928,2015-01-03 02:00:00,2015,1,3,1.28
7527928,2015-01-03 02:15:00,2015,1,3,1.51
7527928,2015-01-03 02:30:00,2015,1,3,1.73
7527928,2015-01-03 02:45:00,2015,1,3,1.13
7527928,2015-01-03 03:00:00,2015,1,3,2.02
7527928,2015-01-03 03:15:00,2015,1,3,1.27
7527928,2015-01-03 03:30:00,2015,1,3,1.52
7527928,2015-01-03 03:45:00,2015,1,3,2.14
7527928,2015-01-03 04:00:00,2015,1,3,2.05
7527928,2015-01-03 04:15:00,2015,1,3,1.12
7527928,2015-01-03 04:30:00,2015,1,3,1.14
7527928,2015-01-03 04:45:00,2015,1,3,1.36
7527928,2015-01-03 05:00:00,2015,1,3,0.3
7527928,2015-01-03 05:15:00,2015,1,3,0.32
7527928,2015-01-03 05:30:00,2015,1,3,0.67
7527928,2015-01-03 05:45:00,2015,1,3,0.04
7527928,2015-01-03 06:00:00,2015,1,3,0.94
7527928,2015-01-03 06:15:00,2015,1,3,0.1
7527928,2015-01-03 06:30:00,2015,1,3,0.61
7527928,2015-01-03 06:45:00,2015,1,3,1.13
7527928,2015-01-03 07:00:00,2015,1,3,1.08
7527928,2015-01-03 07:15:00,2015,1,3,0.04
7527928,2015-01-03 07:30:00,2015,1,3,0.13
7527928,2015-01-03 07:45:00,2015,1,3,0.8
7527928,2015-01-03 08:00:00,2015,1,3,0.53
7527928,2015-01-03 08:15:00,2015,1,3,0.17
7527928,2015-01-03 08:30:00,2015,1,3,0.97
7527928,2015-01-03 08:45:00,2015,1,3,0.31
7527928,2015-01-03 09:00:00,2015,1,3,0.38
7527928,2015-01-03 09:15:00,2015,1,3,0.36
7527928,2015-01-03 09:30:00,2015,1,3,0.28
7527928,2015-01-03 09:45:00,2015,1,3,1.01
7527928,2015-01-03 10:00:00,2015,1,3,1.22
7527928,2015-01-03 10:15:00,2015,1,3,0.08
7527928,2015-01-03 10:30:00,2015,1,3,0.04
7527928,2015-01-03 10:45:00,2015,1,3,0.02
7527928,2015-01-03 11:00:00,2015,1,3,0.49
7527928,2015-01-03 11:15:00,2015,1,3,0.42
7527928,2015-01-03 11:30:00,2015,1,3,0.99
7527928,2015-01-03 11:45:00,2015,1,3,0.55
7527928,2015-01-03 12:00:00,2015,1,3,0.61
7527928,2015-01-03 12:15:00,2015,1,3,0.57
7527928,2015-01-03 12:30:00,2015,1,3,0.04
7527928,2015-01-03 12:45:00,2015,1,3,0.88
7527928,2015-01-03 13:00:00,2015,1,3,1.04
7527928,2015-01-03 13:15:00,2015,1,3,1.17
7527928,2015-01-03 13:30:00,2015,1,3,0.08
7527928,2015-01-03 13:45:00,2015,1,3,0.06
7527928,2015-01-03 14:00:00,2015,1,3,0.22
7527928,2015-01-03 14:15:00,2015,1,3,0.64
7527928,2015-01-03 14:30:00,2015,1,3,0.23
7527928,2015-01-03 14:45:00,2015,1,3,0.65
7527928,2015-01-03 15:00:00,2015,1,3,0.29
7527928,2015-01-03 15:15:00,2015,1,3,0.68
7527928,2015-01-03 15:30:00,2015,1,3,0.08
7527928,2015-01-03 15:45:00,2015,1,3,0.91
7527928,2015-01-03 16:00:00,2015,1,3,1.13
7527928,2015-01-03 16:15:00,2015,1,3,0.37
7527928,2015-01-03 16:30:00,2015,1,3,0.08
7527928,2015-01-03 16:45:00,2015,1,3,0.05
7527928,2015-01-03 17:00:00,2015,1,3,0.39
7527928,2015-01-03 17:15:00,2015,1,3,0.03
7527928,2015-01-03 17:30:00,2015,1,3,0.63
7527928,2015-01-03 17:45:00,2015,1,3,0.05
7527928,2015-01-03 18:00:00,2015,1,3,0.83
7527928,2015-01-03 18:15:00,2015,1,3,0.27
7527928,2015-01-03 18:30:00,2015,1,3,0.4
7527928,2015-01-03 18:45:00,2015,1,3,1.06
7527928,2015-01-03 19:00:00,2015,1,3,1.26
7527928,2015-01-03 19:15:00,2015,1,3,0.1
7527928,2015-01-03 19:30:00,2015,1,3,0.06
7527928,2015-01-03 19:45:00,2015,1,3,0.29
7527928,2015-01-03 20:00:00,2015,1,3,0.28
7527928,2015-01-03 20:15:00,2015,1,3,0.36
7527928,2015-01-03 20:30:00,2015,1,3,0.53
7527928,2015-01-03 20:45:00,2015,1,3,0.2
7527928,2015-01-03 21:00:00,2015,1,3,0.61
7527928,2015-01-03 21:15:00,2015,1,3,0.04
7527928,2015-01-03 21:30:00,2015,1,3,0.92
7527928,2015-01-03 21:45:00,2015,1,3,1.09
7527928,2015-01-03 22:00:00,2015,1,3,1.01
7527928,2015-01-03 22:15:00,2015,1,3,0.03
7527928,2015-01-03 22:30:00,2015,1,3,0.03
7527928,2015-01-03 22:45:00,2015,1,3,0.6
7527928,2015-01-03 23:00:00,2015,1,3,0.33
7527928,2015-01-03 23:15:00,2015,1,3,0.28
7527928,2015-01-03 23:30:00,2015,1,3,0.82
7527928,2015-01-03 23:45:00,2015,1,3,0.03
7527928,2015-01-04 00:00:00,2015,1,4,0.58
7527928,2015-01-04 00:15:00,2015,1,4,1.2
7527928,2015-01-04 00:30:00,2015,1,4,1.86
7527928,2015-01-04 00:45:00,2015,1,4,2.13
7527928,2015-01-04 01:00:00,2015,1,4,1.22
7527928,2015-01-04 01:15:00,2015,1,4,0.32
7527928,2015-01-04 01:30:00,2015,1,4,1.22
7527928,2015-01-04 01:45:00,2015,1,4,1.28
7527928,2015-01-04 02:00:00,2015,1,4,1.64
7527928,2015-01-04 02:15:00,2015,1,4,1.4
7527928,2015-01-04 02:30:00,2015,1,4,1.66
7527928,2015-01-04 02:45:00,2015,1,4,1.16
7527928,2015-01-04 03:00:00,2015,1,4,1.72
7527928,2015-01-04 03:15:00,2015,1,4,1.14
7527928,2015-01-04 03:30:00,2015,1,4,1.95
7527928,2015-01-04 03:45:00,2015,1,4,2.24
7527928,2015-01-04 04:00:00,2015,1,4,1.66
7527928,2015-01-04 04:15:00,2015,1,4,0.12
7527928,2015-01-04 04:30:00,2015,1,4,0.01
7527928,2015-01-04 04:45:00,2015,1,4,0.45
7527928,2015-01-04 05:00:00,2015,1,4,0.08
7527928,2015-01-04 05:15:00,2015,1,4,0.53
7527928,2015-01-04 05:30:00,2015,1,4,0.26
7527928,2015-01-04 05:45:00,2015,1,4,0.38
7527928,2015-01-04 06:00:00,2015,1,4,0.22
7527928,2015-01-04 06:15:00,2015,1,4,0.41
7527928,2015-01-04 06:30:00,2015,1,4,1.05
7527928,2015-01-04 06:45:00,2015,1,4,1.06
7527928,2015-01-04 07:00:00,2015,1,4,0.03
7527928,2015-01-04 07:15:00,2015,1,4,0.04
7527928,2015-01-04 07:30:00,2015,1,4,0.14
7527928,2015-01-04 07:45:00,2015,1,4,0.45
7527928,2015-01-04 08:00:00,2015,1,4,0.05
7527928,2015-01-04 08:15:00,2015,1,4,0.67
7527928,2015-01-04 08:30:00,2015,1,4,0.03
7527928,2015-01-04 08:45:00,2015,1,4,0.62
7527928,2015-01-04 09:00:00,2015,1,4,0.05
7527928,2015-01-04 09:15:00,2015,1,4,0.77
7527928,2015-01-04 09:30:00,2015,1,4,1.05
7527928,2015-01-04 09:45:00,2015,1,4,1.21
7527928,2015-01-04 10:00:00,2015,1,4,0.24
7527928,2015-01-04 10:15:00,2015,1,4,0.05
7527928,2015-01-04 10:30:00,2015,1,4,0.04
7527928,2015-01-04 10:45:00,2015,1,4,0.07
7527928,2015-01-04 11:00:00,2015,1,4,0.11
7527928,2015-01-04 11:15:00,2015,1,4,0.27
7527928,2015-01-04 11:30:00,2015,1,4,0.06
7527928,2015-01-04 11:45:00,2015,1,4,0.6
7527928,2015-01-04 12:00:00,2015,1,4,0.31
7527928,2015-01-04 12:15:00,2015,1,4,0.43
7527928,2015-01-04 12:30:00,2015,1,4,0.1
7527928,2015-01-04 12:45:00,2015,1,4,0.94
7527928,2015-01-04 13:00:00,2015,1,4,1.14
7527928,2015-01-04 13:15:00,2015,1,4,0.08
7527928,2015-01-04 13:30:00,2015,1,4,0.02
7527928,2015-01-04 13:45:00,2015,1,4,0.03
7527928,2015-01-04 14:00:00,2015,1,4,0.02
7527928,2015-01-04 14:15:00,2015,1,4,0.25
7527928,2015-01-04 14:30:00,2015,1,4,0.06
7527928,2015-01-04 14:45:00,2015,1,4,0.26
7527928,2015-01-04 15:00:00,2015,1,4,0.13
7527928,2015-01-04 15:15:00,2015,1,4,0.42
7527928,2015-01-04 15:30:00,2015,1,4,0.14
7527928,2015-01-04 15:45:00,2015,1,4,0.49
7527928,2015-01-04 16:00:00,2015,1,4,0.96
7527928,2015-01-04 16:15:00,2015,1,4,1.18
7527928,2015-01-04 16:30:00,2015,1,4,0.3
7527928,2015-01-04 16:45:00,2015,1,4,0.06
7527928,2015-01-04 17:00:00,2015,1,4,0.06
7527928,2015-01-04 17:15:00,2015,1,4,0.07
7527928,2015-01-04 17:30:00,2015,1,4,0.44
7527928,2015-01-04 17:45:00,2015,1,4,0.05
7527928,2015-01-04 18:00:00,2015,1,4,0.54
7527928,2015-01-04 18:15:00,2015,1,4,0.06
7527928,2015-01-04 18:30:00,2015,1,4,0.6
7527928,2015-01-04 18:45:00,2015,1,4,0.05
7527928,2015-01-04 19:00:00,2015,1,4,0.66
7527928,2015-01-04 19:15:00,2015,1,4,1.06
7527928,2015-01-04 19:30:00,2015,1,4,0.76
7527928,2015-01-04 19:45:00,2015,1,4,0.09
7527928,2015-01-04 20:00:00,2015,1,4,0.09
7527928,2015-01-04 20:15:00,2015,1,4,0.06
7527928,2015-01-04 20:30:00,2015,1,4,0.47
7527928,2015-01-04 20:45:00,2015,1,4,0.16
7527928,2015-01-04 21:00:00,2015,1,4,0.72
7527928,2015-01-04 21:15:00,2015,1,4,0.07
7527928,2015-01-04 21:30:00,2015,1,4,0.57
7527928,2015-01-04 21:45:00,2015,1,4,0.11
7527928,2015-01-04 22:00:00,2015,1,4,0.89
7527928,2015-01-04 22:15:00,2015,1,4,1.05
7527928,2015-01-04 22:30:00,2015,1,4,1.32
7527928,2015-01-04 22:45:00,2015,1,4,2.4
7527928,2015-01-04 23:00:00,2015,1,4,1.31
7527928,2015-01-04 23:15:00,2015,1,4,0.02
7527928,2015-01-04 23:30:00,2015,1,4,0.16
7527928,2015-01-04 23:45:00,2015,1,4,1.49
7527928,2015-01-05 00:00:00,2015,1,5,1.21
7527928,2015-01-05 00:15:00,2015,1,5,1.76
7527928,2015-01-05 00:30:00,2015,1,5,1.59
7527928,2015-01-05 00:45:00,2015,1,5,1.42
7527928,2015-01-05 01:00:00,2015,1,5,1.59
7527928,2015-01-05 01:15:00,2015,1,5,1.42
7527928,2015-01-05 01:30:00,2015,1,5,2.13
7527928,2015-01-05 01:45:00,2015,1,5,2.31
7527928,2015-01-05 02:00:00,2015,1,5,1.51
7527928,2015-01-05 02:15:00,2015,1,5,0.94
7527928,2015-01-05 02:30:00,2015,1,5,0.02
7527928,2015-01-05 02:45:00,2015,1,5,0.32
7527928,2015-01-05 03:00:00,2015,1,5,0.11
7527928,2015-01-05 03:15:00,2015,1,5,0.5
7527928,2015-01-05 03:30:00,2015,1,5,0.16
7527928,2015-01-05 03:45:00,2015,1,5,0.42
7527928,2015-01-05 04:00:00,2015,1,5,0.23
7527928,2015-01-05 04:15:00,2015,1,5,0.36
7527928,2015-01-05 04:30:00,2015,1,5,0.97
7527928,2015-01-05 04:45:00,2015,1,5,1.08
7527928,2015-01-05 05:00:00,2015,1,5,0.02
7527928,2015-01-05 05:15:00,2015,1,5,0.04
7527928,2015-01-05 05:30:00,2015,1,5,0.01
7527928,2015-01-05 05:45:00,2015,1,5,0.45
7527928,2015-01-05 06:00:00,2015,1,5,0
7527928,2015-01-05 06:15:00,2015,1,5,0.67
7527928,2015-01-05 06:30:00,2015,1,5,0.04
7527928,2015-01-05 06:45:00,2015,1,5,0.65
7527928,2015-01-05 07:00:00,2015,1,5,0.02
7527928,2015-01-05 07:15:00,2015,1,5,0.77
